language,x1,x2,x3,x4,x5,x6,x7,x8
tuam1242,-,-,-,u,-,-,-,a
penr1237,-,-,-,u,-,-,-,a
raro1241,-,-,-,u,-,-,-,a
mang1401,-,-,-,u,-,-,-,a
maor1246,-,-,-,u,-,-,-,a
raka1237,-,-,-,u,-,-,-,a
puka1242,-,-,-,u,-,-,-,a
rapa1244,7,-,-,u,-,-,-,a
nort2845,-,-,-,u,-,-,-,a
hawa1245,-,-,-,u,-,-,-,a
tahi1242,-,-,-,u,-,-,-,a
emae1237,-,-,-,u,-,-,-,a
futu1245,-,-,-,u,-,-,-,a
wall1257,7,-,-,u,-,-,-,a
east2447,7,-,-,u,a,i,n,a
tiko1237,-,-,-,u,-,-,-,a
niue1239,-,-,-,u,-,-,h,a
anut1237,-,-,-,u,-,-,-,a
samo1305,t,i,m,u,-,-,-,-
samo1305,-,-,-,u,-,-,-,a
tuva1244,-,-,-,u,-,-,-,a
tuva1244,t,i,m,u,-,-,-,-
tong1325,7,-,-,u,-,-,h,a
renn1242,7,-,-,u,-,-,-,a
onto1237,7,-,-,u,-,-,-,a
sika1261,-,-,-,u,-,-,-,a
nuku1259,-,-,-,u,-,-,-,a
pile1238,-,-,-,u,-,-,-,a
kapi1249,-,-,-,u,-,-,-,a
mele1250,-,-,-,u,-,-,-,a
