language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
emae1237,-,-,-,-,-,-,-,-,-,o,n,e
futu1245,-,-,-,-,-,-,-,-,-,o,n,e
poly1242,-,-,-,-,7,-,-,-,-,o,n,e
tong1325,-,-,-,-,7,o,n,e,7,o,n,e
wall1257,-,-,-,-,-,-,-,-,-,o,n,e
east2447,-,-,-,-,7,-,-,-,-,o,n,e
tiko1237,-,-,-,-,-,-,-,-,-,o,n,e
niue1239,-,-,-,-,-,-,-,-,-,o,n,e
samo1305,-,o,-,-,n,-,-,e,-,o,n,e
tuva1244,-,-,-,-,f,-,-,-,-,u,-,-
anut1237,-,-,-,-,k,-,-,-,-,e,r,e
renn1242,-,-,-,-,7,-,-,-,-,o,n,e
onto1237,-,-,-,-,7,-,-,-,-,e,l,e
sika1261,-,-,-,-,-,-,-,-,-,o,n,e
nuku1259,k,e,r,e,k,-,-,-,-,e,r,e
pile1238,-,-,-,-,-,-,-,-,-,o,n,e
kapi1249,-,-,-,-,-,-,-,-,-,o,n,e
tuam1242,-,-,-,-,-,-,-,-,-,o,n,e
penr1237,-,-,-,-,-,-,-,-,-,o,n,e
raro1241,-,-,-,-,-,-,-,-,-,o,n,e
mang1401,-,-,-,-,-,-,-,-,-,o,n,e
maor1246,-,-,-,-,-,-,-,-,-,o,n,e
raka1237,-,-,-,-,-,-,-,-,-,o,n,e
puka1242,k,e,l,e,k,-,-,-,-,e,l,e
puka1242,-,-,-,-,t,-,-,-,-,i,n,i
puka1242,-,-,-,-,-,-,-,-,-,o,n,e
rapa1244,-,-,-,-,-,-,-,-,-,o,n,e
nort2845,-,-,-,-,-,-,-,-,-,o,n,e
hawa1245,-,-,-,-,-,-,-,-,-,o,n,e
tahi1242,-,-,-,-,-,-,-,-,-,o,n,e
ruru1237,-,-,-,-,-,-,-,-,-,o,n,e
raiv1237,-,-,-,-,-,-,-,-,-,o,n,e
mele1250,-,-,-,-,w,a,r,a,-,u,n,e
