language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
futu1245,-,-,-,-,-,-,-,-,h,-,-,-,m,u,n,i,-,-
poly1242,-,-,-,-,-,-,-,-,f,-,-,-,-,u,n,i,-,-
tong1325,-,-,-,-,-,-,-,-,t,-,-,-,-,o,-,i,-,-
wall1257,-,-,-,-,-,-,-,-,m,-,-,-,-,u,n,i,-,-
east2447,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,-,-,-
tiko1237,-,-,-,-,-,-,-,-,f,-,-,-,-,u,n,a,-,-
samo1305,-,-,-,-,-,-,-,-,l,-,-,-,-,a,f,i,-,-
samo1305,-,-,-,-,-,-,-,-,n,-,-,-,-,a,n,a,-,-
tuva1244,-,-,-,-,-,-,-,-,m,u,-,-,m,u,n,i,-,-
tuva1244,-,-,-,-,-,-,-,-,f,a,-,-,k,a,l,i,l,o
tuva1244,-,-,-,-,-,-,-,-,f,-,-,-,-,u,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,m,-,-,-,-,u,n,i,-,-
renn1242,-,-,-,-,-,-,-,-,m,u,-,-,m,u,n,i,-,-
onto1237,-,-,-,-,-,-,-,-,m,-,-,-,-,u,N,i,-,-
nuku1259,h,a,k,a,m,-,-,-,m,-,-,-,-,u,n,i,-,-
pile1238,-,-,-,-,-,-,-,-,m,-,-,-,-,u,n,i,-,-
tuam1242,t,-,-,a,-,-,-,-,h,-,-,-,-,u,n,a,-,-
penr1237,k,-,-,o,-,-,-,-,p,-,-,-,-,i,r,i,-,-
raro1241,-,-,-,-,-,-,-,-,p,i,-,-,p,i,n,i,-,-
mang1401,-,-,-,-,-,-,-,-,p,u,-,-,p,u,n,i,-,-
maor1246,-,-,-,-,-,-,-,-,h,-,-,-,-,u,n,a,-,-
raka1237,-,-,-,-,-,-,-,-,p,u,n,i,p,u,n,i,-,-
puka1242,-,-,-,-,-,-,-,-,n,-,-,-,-,a,n,a,-,-
rapa1244,-,-,-,-,-,-,-,-,r,-,-,-,-,o,m,i,-,-
nort2845,-,-,-,-,-,-,-,-,h,-,-,a,k,a,n,a,-,-
hawa1245,-,-,-,-,-,-,-,-,h,-,-,-,-,u,n,a,-,-
tahi1242,t,-,-,a,-,-,-,-,p,-,-,-,-,u,n,i,-,-
ruru1237,-,-,-,-,-,-,-,-,7,-,-,-,-,u,n,a,-,-
raiv1237,t,-,-,a,p,o,n,i,p,-,-,-,-,o,n,i,-,-
