language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
emae1237,-,-,-,-,k,o,-,-,l,i,k,o,l,i
futu1245,-,-,-,-,h,-,-,-,-,-,m,o,S,i
poly1242,-,-,-,-,t,u,-,-,l,i,m,a,n,u
tong1325,-,-,-,-,t,u,-,-,l,i,m,a,n,u
east2447,-,-,-,-,f,e,-,-,u,-,-,a,-,-
east2447,-,-,-,-,f,a,-,-,n,-,-,a,-,-
tiko1237,-,-,-,-,t,u,-,-,r,-,-,i,-,-
tiko1237,-,-,-,-,f,a,-,-,r,-,-,a,-,-
samo1305,-,-,-,-,t,u,-,-,l,-,-,i,-,-
anut1237,-,-,-,-,t,u,-,-,r,-,-,i,-,-
anut1237,-,-,-,-,p,a,-,-,r,-,-,a,-,-
renn1242,-,i,-,-,h,o,-,-,7,-,-,a,k,i
onto1237,k,a,k,a,l,o,-,-,k,-,-,o,-,-
sika1261,-,-,-,-,s,e,-,-,s,-,-,e,-,-
nuku1259,-,-,-,-,-,a,-,-,h,-,-,i,-,-
nuku1259,-,-,-,-,r,i,-,-,k,-,-,i,-,-
nuku1259,-,-,-,-,-,u,-,-,h,-,-,u,-,-
nuku1259,-,-,-,-,-,u,-,-,r,-,-,u,-,-
tuam1242,-,a,-,-,k,u,-,a,k,-,-,u,-,-
raro1241,-,-,-,-,k,i,-,-,m,-,-,i,-,-
raro1241,-,a,-,-,p,u,-,a,p,-,-,u,-,-
mang1401,-,a,-,-,r,u,-,a,r,-,-,u,-,-
maor1246,f,a,-,-,-,i,f,a,-,-,-,i,-,-
raka1237,l,a,-,-,N,-,-,a,-,-,-,-,-,-
puka1242,-,-,-,-,w,u,-,-,l,-,-,i,-,-
rapa1244,-,-,-,-,p,o,-,-,k,-,-,o,-,-
nort2845,t,a,-,-,t,-,-,a,-,-,-,i,-,-
hawa1245,h,a,-,-,h,-,-,a,-,-,-,i,-,-
tahi1242,-,a,-,-,7,u,-,a,7,-,-,u,-,-
ruru1237,-,a,-,-,7,u,-,a,7,-,-,u,-,-
raiv1237,-,a,-,-,7,u,-,a,7,-,-,u,-,-
mele1250,p,a,-,-,l,-,-,a,k,-,-,o,-,-
