language,x1,x2,x3,x4,x5,x6,x7
emae1237,s,-,u,-,-,-,i
futu1245,-,-,i,u,-,-,i
poly1242,-,-,-,h,u,-,i
tong1325,-,-,-,h,u,-,i
wall1257,-,-,-,h,u,-,i
east2447,-,-,i,v,-,-,i
tiko1237,-,-,i,v,-,-,i
niue1239,-,-,-,h,u,-,i
niue1239,-,-,i,v,-,-,i
samo1305,-,-,i,v,-,-,i
tuva1244,-,-,i,v,-,-,i
anut1237,-,-,u,-,-,-,i
anut1237,-,-,i,v,-,-,i
renn1242,-,-,i,b,-,-,i
onto1237,-,-,i,v,-,-,i
sika1261,-,-,i,v,-,-,i
nuku1259,-,-,i,v,-,-,i
pile1238,-,-,i,v,-,-,i
kapi1249,-,-,i,w,-,-,i
tuam1242,-,-,i,v,-,-,i
penr1237,-,-,i,v,-,-,i
raro1241,-,-,i,v,-,-,i
mang1401,-,-,i,v,-,-,i
maor1246,-,-,i,w,-,-,i
raka1237,-,-,i,v,-,-,i
puka1242,-,-,i,v,-,-,i
rapa1244,-,-,i,v,-,-,i
nort2845,-,-,i,v,-,-,i
hawa1245,-,-,i,w,-,-,i
tahi1242,-,-,i,v,-,-,i
ruru1237,-,-,i,v,-,-,i
raiv1237,-,-,i,v,i,v,i
mele1250,t,e,i,b,-,-,i
