language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
guan1279,-,-,h,-,o,-,-,-,i,-
yuet1238,-,k,h,-,o,-,-,-,i,-
yang1307,-,-,h,-,o,-,-,-,i,-
chan1326,-,k,h,-,a,-,-,-,i,-
chen1267,-,k,h,-,a,-,-,-,i,-
kunm1234,-,k,h,-,E,-,-,-,-,-
tuol1234,-,q,h,-,3,-,-,-,3,-
pand1262,-,p,h,y,a,-,-,-,i,-
pand1262,-,k,-,-,a,-,-,-,N,-
sand1270,-,N,-,-,a,-,-,-,i,-
sand1270,-,p,h,y,a,-,-,-,i,-
east2363,-,-,h,-,a,-,-,-,i,-
east2363,-,-,-,-,o,E,i,o,i,-
liuq1235,-,-,h,-,o,-,-,-,i,7
liuq1235,-,-,h,-,o,-,-,-,i,-
liuq1235,-,-,h,-,3,-,-,-,i,7
cent2009,-,-,h,-,a,-,-,-,i,-
cent2009,-,-,h,-,3,-,-,-,i,-
cent2009,-,-,h,-,a,-,-,-,i,-
dong1287,-,-,p,-,u,-,-,-,-,-
nunu1247,-,-,x,a,i,-,-,-,-,-
numa1251,-,-,p,-,o,-,-,-,-,-
east2370,-,-,p,-,o,-,-,-,-,-
nort2747,-,-,p,-,u,-,-,-,-,-
sout2754,-,-,p,-,a,-,-,-,-,-
chua1248,-,q,h,-,e,-,-,-,-,-
larg1235,-,q,h,-,u,-,-,-,-,-
nort2749,-,-,p,-,3,-,-,-,-,-
cent1394,-,-,h,-,i,-,-,-,-,-
luop1235,-,-,p,-,o,-,-,-,-,-
luop1235,-,-,p,-,o,-,-,-,-,-
jion1236,-,-,S,-,e,-,-,-,-,-
shee1238,-,t,h,-,o,-,-,-,k,-
pahn1237,-,-,p,-,o,-,-,-,-,-
pahn1237,-,-,p,-,a,-,-,-,u,-
youn1235,-,k,h,-,a,-,-,-,-,-
east2371,-,-,p,-,a,-,-,-,-,-
west2430,-,-,p,-,u,-,-,-,-,-
kimm1245,-,k,h,-,o,-,-,-,i,-
iumi1238,-,k,h,-,o,-,-,-,i,-
biao1254,-,k,h,-,o,-,-,-,i,-
dzao1238,-,-,g,-,a,-,-,-,i,-
sich1238,p,f,h,-,3,-,-,-,-,-
sich1238,-,k,h,3,3,-,-,-,-,-
