language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
guan1279,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,-,i,-,-,-,-,-
guan1279,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,-,i,k,-,o,-,-
xian1255,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,-,i,k,-,o,-,-
nann1239,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,k,-,o,-,-
yuet1238,-,-,-,-,-,-,-,p,-,-,-,-,-,h,-,-,i,-,-,-,-,-
yuet1238,-,-,-,-,-,-,-,p,-,-,-,-,-,h,-,-,i,k,-,u,N,-
yang1307,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,-,i,-,-,-,-,-
chan1326,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-
chen1267,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-
guil1241,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,k,h,o,n,-
hain1237,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,i,-,-,-,-,-
pand1262,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,-
sand1270,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,-
east2363,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,-
east2363,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,-
liuq1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,7
liuq1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,-
liuq1235,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,7
cent2009,k,y,a,u,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-,N,-
dong1287,-,-,-,-,-,-,-,p,-,i,-,n,p,y,-,-,3,-,-,-,-,-
nunu1247,-,-,-,-,-,-,-,p,-,i,-,-,p,y,-,-,u,-,-,-,-,-
numa1251,-,-,-,-,n,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-
east2370,-,-,-,-,t,-,-,y,-,u,N,n,-,y,-,-,i,-,-,-,-,-
nort2747,-,-,-,-,-,-,-,p,-,o,-,-,-,z,-,-,E,-,-,-,-,-
chua1248,-,-,-,-,n,-,t,S,-,-,-,-,-,-,-,-,u,-,-,-,-,-
larg1235,7,-,-,a,n,-,-,b,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nort2749,q,-,-,3,n,-,-,p,-,-,-,-,-,l,-,-,u,-,-,-,-,-
cent1394,-,-,-,-,n,-,-,p,-,-,-,-,-,Z,-,-,u,-,-,-,-,-
luop1235,7,-,-,3,n,-,-,b,-,-,-,-,-,-,-,-,i,-,-,-,-,-
luop1235,7,-,-,a,n,-,-,b,-,-,-,-,-,y,-,-,u,-,-,-,-,-
jion1236,-,-,-,-,n,-,-,p,-,-,-,-,-,y,a,-,u,-,-,-,-,-
shee1238,h,-,-,u,N,-,-,p,-,-,-,-,-,y,-,-,u,-,-,-,-,-
pahn1237,-,-,-,-,q,-,-,h,-,o,N,n,-,y,-,-,o,-,-,-,-,-
pahn1237,-,-,-,-,n,-,-,p,-,-,-,-,-,y,a,-,u,-,-,-,-,-
youn1235,-,-,-,-,k,-,-,h,-,-,-,-,-,-,3,m,u,-,-,-,i,-
east2371,-,-,-,-,q,-,-,h,-,a,m,-,-,y,-,-,a,-,-,-,-,-
west2430,-,-,-,-,-,-,-,p,-,o,m,-,-,Z,-,-,3,-,-,-,-,-
kimm1245,-,-,-,-,-,-,-,p,-,a,t,-,-,s,-,-,o,-,-,-,N,-
iumi1238,-,-,-,-,-,-,-,m,-,m,t,-,-,s,-,-,o,-,-,-,N,-
biao1254,-,-,-,-,-,-,-,b,l,i,k,-,-,h,-,w,a,-,-,-,t,-
dzao1238,-,-,-,-,-,-,-,b,-,i,t,-,-,S,-,-,a,-,-,-,N,-
sich1238,-,-,-,-,n,u,t,S,-,-,-,-,-,y,-,-,E,-,-,-,-,-
