language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
guan1279,-,-,-,-,k,-,-,-,-,-,-,a,-,n,-,-,-,-,-,-,-
guan1279,-,-,-,-,p,-,-,-,-,-,-,u,-,n,-,-,-,-,-,-,-
xian1255,-,-,-,-,p,-,-,-,-,-,-,u,-,n,-,-,-,-,-,-,-
nann1239,-,-,-,-,p,-,-,-,-,-,-,u,-,n,-,-,-,-,-,-,-
yuet1238,-,-,-,-,k,-,-,-,-,-,-,E,-,n,-,-,-,-,-,-,-
yuet1238,-,-,-,-,p,-,-,-,-,-,-,u,-,n,-,-,-,-,-,-,-
guiy1235,-,-,-,-,p,-,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-
wuha1234,-,-,-,-,p,-,-,-,-,-,-,3,-,n,-,-,-,-,-,-,-
chan1326,-,-,-,-,k,-,-,-,-,-,-,3,-,n,-,-,-,-,-,-,-
chan1326,-,-,-,-,p,-,-,-,-,-,-,3,-,n,-,-,-,-,-,-,-
chen1267,-,-,-,-,k,-,-,-,-,-,-,3,-,n,-,-,-,-,-,-,-
chen1267,-,-,-,-,p,-,-,-,-,-,-,3,-,n,-,-,-,-,-,-,-
kunm1234,-,-,-,-,p,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
guil1241,-,-,-,-,k,-,-,-,-,-,-,o,-,n,-,-,-,-,-,-,-
tuol1234,-,-,-,-,m,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
pand1262,-,-,-,-,h,-,-,-,-,-,-,a,-,N,-,-,-,-,-,-,-
sand1270,-,-,-,-,h,-,-,-,-,-,-,a,-,N,-,-,-,-,-,-,-
sand1270,-,-,-,-,h,-,-,-,-,-,-,a,-,N,-,-,-,-,-,-,-
east2363,-,-,-,-,y,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
east2363,-,-,-,-,l,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
liuq1235,-,-,-,-,Z,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
liuq1235,-,-,-,-,k,-,-,-,-,-,-,o,-,k,-,-,-,-,-,-,-
liuq1235,-,-,-,-,y,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
cent2009,-,-,-,-,r,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
cent2009,-,-,-,-,8,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
cent2009,-,-,-,-,r,-,-,-,-,-,-,a,-,k,-,-,-,-,-,-,-
dong1287,-,-,-,-,-,-,-,7,-,-,-,a,-,k,y,3,N,n,t,a,u
nunu1247,-,-,-,-,-,-,-,z,-,-,-,a,-,k,-,-,-,-,-,-,-
numa1251,-,-,-,-,-,-,t,S,-,-,-,a,-,N,-,-,-,-,-,-,-
east2370,-,-,-,-,-,-,t,S,-,-,-,u,-,N,-,-,-,-,t,e,u
nort2747,-,-,-,-,q,a,t,S,-,-,-,o,-,N,-,-,-,-,-,-,-
sout2754,-,-,-,-,-,-,t,S,-,-,-,a,-,m,-,-,-,-,-,-,-
chua1248,-,-,-,-,-,-,t,S,-,-,-,a,-,N,-,-,-,-,-,-,-
larg1235,-,-,-,-,7,a,d,Z,-,-,-,a,u,n,-,-,-,-,t,a,u
nort2749,-,-,-,-,q,3,t,S,-,-,-,a,-,h,-,-,-,-,-,-,u
cent1394,-,-,-,-,-,-,t,S,-,-,-,a,-,N,-,-,-,-,w,-,a
luop1235,t,-,3,-,q,o,N,Z,-,-,-,o,-,N,-,-,-,-,-,-,-
luop1235,-,-,-,-,7,a,-,Z,-,-,-,u,-,N,-,-,-,-,-,-,-
jion1236,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
shee1238,t,-,o,N,k,-,-,h,-,y,-,u,-,N,-,-,-,-,-,-,-
pahn1237,-,-,-,-,k,-,-,-,-,-,-,o,-,N,-,-,-,-,-,-,-
pahn1237,-,-,-,-,k,-,-,-,-,-,-,u,-,N,-,-,-,-,-,-,-
youn1235,-,-,-,-,k,-,-,-,-,-,-,3,-,k,-,-,-,-,-,e,u
east2371,-,-,-,-,k,i,-,s,e,i,d,u,-,-,-,-,-,-,-,-,-
west2430,-,-,-,-,q,o,t,S,-,-,-,o,-,N,-,-,-,-,-,-,-
kimm1245,-,-,-,-,d,-,-,-,-,-,-,u,-,N,-,-,-,-,-,-,-
iumi1238,-,-,-,-,k,-,-,-,-,-,-,o,-,n,-,-,-,-,-,-,-
biao1254,-,-,-,-,k,-,-,-,-,-,-,o,-,n,-,-,-,-,-,-,-
dzao1238,d,y,a,N,k,-,-,-,-,-,-,o,-,N,-,-,-,-,-,-,-
sich1238,-,-,-,-,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
