language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
guan1279,-,-,-,-,-,-,-,-,u,w,a,n,-,-
yuet1238,-,-,-,y,-,-,-,-,u,-,-,n,-,-
chan1326,-,-,-,-,-,-,-,-,i,-,-,n,-,-
chen1267,-,-,-,-,-,-,-,-,i,-,-,n,-,-
guil1241,-,-,-,-,-,-,-,-,i,-,-,N,-,-
tuol1234,-,-,-,-,-,-,-,-,-,-,-,N,-,o
pand1262,-,-,-,h,-,-,-,w,a,-,-,-,-,-
sand1270,-,-,-,f,-,-,-,-,a,-,-,-,-,-
sand1270,-,-,-,f,-,-,-,-,a,-,-,-,-,-
east2363,-,-,-,f,-,-,-,-,u,-,-,-,-,-
east2363,-,-,-,h,-,-,-,-,u,-,-,-,-,-
liuq1235,-,-,-,h,-,-,-,-,u,-,-,-,-,-
liuq1235,-,-,-,h,-,-,-,-,u,-,-,-,-,-
liuq1235,-,-,-,h,-,-,-,-,u,-,-,-,-,-
cent2009,-,-,-,f,-,-,-,-,u,-,-,-,-,-
cent2009,-,-,-,h,-,-,-,-,u,-,-,-,-,-
cent2009,-,-,-,h,-,-,-,-,u,-,-,-,-,-
dong1287,7,a,-,h,-,-,-,-,u,-,-,-,-,-
nunu1247,-,-,-,v,-,-,-,-,u,-,a,-,-,-
numa1251,-,-,-,7,-,-,-,-,o,-,-,-,-,-
east2370,-,-,-,7,-,e,-,-,u,Z,i,n,-,-
nort2747,t,e,n,7,-,-,-,-,e,-,-,n,-,-
sout2754,-,-,-,h,-,a,-,-,u,-,-,-,-,-
chua1248,-,-,-,t,L,a,N,7,o,-,-,N,-,-
larg1235,-,-,-,h,-,a,u,p,o,-,-,-,-,-
nort2749,-,-,-,t,-,3,-,7,o,-,-,-,-,-
cent1394,-,-,-,-,-,-,-,7,a,-,-,N,-,-
luop1235,-,-,-,7,-,3,-,t,o,-,-,N,-,-
luop1235,-,-,-,7,-,a,-,t,u,-,-,N,-,-
jion1236,-,-,-,t,-,-,-,y,a,-,-,N,-,-
shee1238,-,-,-,f,-,-,-,-,u,-,-,-,-,-
pahn1237,-,-,-,q,-,a,-,t,o,-,-,N,-,-
pahn1237,-,-,-,h,-,-,-,-,o,-,-,-,-,-
youn1235,-,-,-,h,-,-,-,-,o,-,-,-,-,-
east2371,-,i,n,t,-,3,-,-,u,-,-,-,-,-
west2430,-,-,-,T,-,o,-,t,u,-,-,-,-,-
kimm1245,-,-,-,b,-,-,-,-,a,-,-,n,-,-
iumi1238,-,-,-,m,-,-,-,-,3,-,-,u,-,-
biao1254,-,-,-,x,-,-,-,w,a,-,-,n,-,-
dzao1238,-,-,-,v,-,-,-,-,o,-,-,n,-,-
sich1238,-,-,-,t,-,-,-,-,i,-,-,m,y,E
