language,x1,x2,x3,x4,x5,x6,x7,x8
jion1236,-,-,t,S,-,o,N,-
shee1238,-,-,k,y,-,u,N,-
pahn1237,-,-,k,-,-,a,N,-
pahn1237,-,-,k,-,-,u,N,-
youn1235,-,-,t,y,-,o,N,-
east2371,-,-,k,-,-,u,-,-
west2430,q,o,t,S,-,u,-,-
east2370,-,-,t,S,-,u,-,-
nort2747,-,-,t,S,-,u,-,-
sout2754,-,-,t,S,-,u,-,-
nort2749,-,-,k,-,-,o,-,-
cent1394,-,-,k,-,-,a,N,-
luop1235,7,3,k,-,-,o,N,-
luop1235,q,o,k,-,-,u,N,-
larg1235,-,-,k,a,-,u,-,-
kimm1245,-,-,-,t,-,i,m,-
iumi1238,-,-,-,s,-,i,m,-
biao1254,-,-,t,S,-,E,n,-
dzao1238,-,-,t,s,-,u,m,-
east2363,-,-,-,S,-,i,m,-
east2363,-,-,t,S,-,i,m,-
liuq1235,-,-,t,s,-,i,m,7
liuq1235,-,-,t,S,-,i,m,-
liuq1235,-,-,t,s,-,i,m,7
cent2009,-,-,-,S,-,i,m,-
cent2009,-,-,-,s,-,i,m,-
cent2009,-,-,-,S,-,i,m,-
sich1238,x,u,t,h,a,a,-,-
