language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
guan1279,-,-,-,-,p,-,-,a,-,-,-,-,N,-,-,S,-,a,-
guan1279,-,-,-,-,w,-,-,u,-,-,-,-,t,-,i,p,-,-,-
yuet1238,-,-,-,t,h,-,-,-,-,-,-,-,-,-,i,y,-,a,p
yuet1238,-,-,-,i,y,-,-,o,-,-,-,-,N,-,i,y,-,a,p
yang1307,-,-,-,-,w,-,-,u,-,-,-,-,t,-,i,p,-,-,-
chan1326,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,y,-,e,-
chan1326,-,-,-,-,x,-,-,u,-,-,-,-,t,h,i,y,-,e,-
chen1267,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,y,-,e,-
chen1267,-,-,-,-,f,-,-,u,-,-,-,-,t,-,i,y,-,e,-
kunm1234,-,-,-,-,x,-,-,u,-,-,-,-,t,-,i,y,-,e,-
pand1262,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,b,-,a,-
sand1270,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,b,-,a,-
east2363,-,-,-,-,h,-,-,u,-,-,-,-,m,-,-,b,-,a,-
liuq1235,-,-,-,-,b,-,-,o,-,-,-,-,N,-,-,b,-,a,-
liuq1235,-,-,-,-,7,-,-,o,-,-,-,-,m,-,-,b,-,a,-
liuq1235,-,-,-,-,b,-,-,o,-,-,-,-,N,-,-,b,-,a,-
dong1287,-,-,-,n,p,-,l,E,-,-,-,-,l,-,-,-,-,E,-
numa1251,-,-,-,-,-,-,l,i,-,-,-,-,l,-,-,y,-,a,u
east2370,-,-,-,-,p,-,-,u,-,-,-,-,l,-,-,y,-,e,u
nort2747,k,-,a,N,p,-,-,a,-,-,-,-,l,-,-,y,-,3,-
sout2754,k,-,a,n,p,-,h,a,-,-,-,-,l,-,-,y,-,a,-
chua1248,-,-,-,n,p,-,-,o,k,a,N,n,t,-,-,s,-,i,-
nort2749,-,-,-,-,m,-,-,o,-,-,-,-,n,-,-,p,-,i,-
cent1394,-,-,-,n,p,-,-,e,-,-,-,i,n,-,-,p,-,u,-
luop1235,t,S,i,n,p,-,-,E,-,-,-,-,n,-,-,p,-,u,-
luop1235,t,S,i,n,p,-,l,e,-,-,-,-,l,-,-,-,-,a,-
jion1236,-,-,-,k,y,-,-,e,-,-,-,-,n,-,-,s,-,a,-
shee1238,-,-,-,-,p,-,-,i,-,-,-,-,-,-,-,p,-,o,-
pahn1237,-,-,-,-,q,a,l,i,-,-,-,-,l,-,-,y,-,o,-
pahn1237,-,-,-,n,p,e,-,i,-,-,-,-,-,-,-,-,-,-,-
youn1235,-,-,-,x,y,-,-,i,-,-,-,-,-,-,-,h,-,o,-
east2371,-,-,-,-,b,-,-,a,-,-,-,-,-,-,-,b,-,a,-
west2430,-,-,-,-,p,-,-,o,-,-,-,-,-,-,-,p,-,3,-
kimm1245,-,-,-,-,k,-,-,o,-,-,-,-,N,-,-,b,l,e,u
iumi1238,-,-,-,-,k,-,-,E,-,-,-,-,N,-,-,7,-,e,t
biao1254,-,-,-,-,s,-,-,u,-,-,-,-,i,-,-,b,y,a,-
dzao1238,-,-,-,-,b,-,-,a,-,-,-,-,N,-,-,b,-,a,i
sich1238,-,-,-,-,k,-,-,u,-,-,-,-,l,E,i,-,-,E,i
