language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
guan1279,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
guan1279,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,m,a,i
yuet1238,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
yuet1238,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,m,-,i
yang1307,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,m,a,i
chan1326,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
chan1326,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,o,m,-,i
chen1267,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,o,-,-,-
chen1267,-,-,-,-,-,-,-,-,-,-,-,-,-,t,S,i,y,3,-,u,m,-,i
kunm1234,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,u,w,-,-,o,m,-,i
tuol1234,-,-,-,-,-,-,s,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-
pand1262,-,-,-,-,-,-,7,-,a,u,d,a,i,-,-,-,-,-,-,-,-,-,-
sand1270,-,-,-,-,-,-,7,-,a,u,S,-,3,n,-,-,-,-,-,-,-,-,-
sand1270,-,-,-,-,-,-,7,-,a,u,h,-,3,n,-,-,-,-,-,-,-,-,-
east2363,-,-,-,-,-,-,h,-,a,u,-,-,-,S,-,-,-,-,-,3,t,-,-
east2363,-,-,-,-,-,-,h,-,a,u,-,-,-,n,-,-,-,-,-,a,-,-,-
liuq1235,-,-,-,-,-,-,h,-,a,u,7,-,-,n,-,-,-,-,-,a,7,-,-
liuq1235,-,-,-,-,-,-,h,-,a,u,-,-,-,n,-,-,-,-,-,a,-,-,-
liuq1235,-,-,-,-,-,-,h,-,a,u,-,-,-,n,-,-,w,-,-,a,7,-,-
cent2009,-,-,-,-,-,-,h,-,a,u,S,-,i,t,-,-,-,-,-,-,-,-,-
cent2009,-,-,-,-,-,-,h,-,a,u,-,-,-,n,-,-,-,-,-,a,-,-,-
cent2009,-,-,-,-,-,-,h,-,a,u,S,-,i,t,-,-,-,-,-,-,-,-,-
dong1287,-,-,-,-,-,-,8,-,o,N,-,-,-,n,-,-,p,l,-,u,-,-,-
nunu1247,-,-,-,-,-,-,k,-,o,-,-,-,-,t,-,-,S,-,-,u,-,-,-
east2370,-,-,-,-,-,-,s,-,e,i,-,-,-,n,-,-,-,e,-,u,-,-,-
nort2747,-,-,-,-,-,-,s,h,E,-,-,-,-,n,-,-,-,-,-,3,-,-,-
sout2754,-,-,-,-,-,-,s,-,u,-,-,-,-,x,-,-,-,-,-,u,-,-,-
chua1248,n,-,t,-,-,-,S,-,a,-,-,-,-,n,-,-,p,l,-,o,-,-,-
larg1235,n,-,d,-,-,-,l,-,i,-,-,-,-,n,-,-,d,l,a,u,-,-,-
nort2749,-,-,-,-,-,-,q,-,3,-,-,-,-,n,-,-,p,l,-,3,-,-,-
cent1394,-,-,-,-,-,-,s,-,o,N,-,-,-,n,-,-,p,l,-,u,-,-,-
luop1235,-,-,t,-,-,-,s,h,a,N,-,-,-,n,-,-,b,l,-,o,-,-,-
jion1236,n,p,l,a,n,p,l,-,o,-,-,-,-,n,t,-,S,e,-,i,-,-,-
shee1238,-,-,-,-,-,p,y,-,o,-,-,-,-,-,t,-,s,-,-,i,-,-,-
pahn1237,n,-,t,-,-,-,s,-,u,-,-,-,-,n,k,-,h,-,-,a,-,-,-
youn1235,m,-,-,-,-,-,y,-,o,-,-,-,-,-,t,-,h,e,-,u,-,-,-
east2371,-,-,-,-,-,-,z,-,o,-,-,-,-,m,-,-,-,-,-,u,-,-,-
west2430,n,-,t,-,-,-,s,-,o,-,-,-,-,n,-,-,-,-,-,u,-,-,-
kimm1245,-,-,-,-,-,-,m,-,e,i,-,-,-,-,-,-,b,l,-,a,t,-,-
iumi1238,-,-,-,-,-,-,m,-,e,i,-,-,-,-,-,-,b,-,-,u,t,-,-
biao1254,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,b,l,-,a,t,-,-
dzao1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,u,t,m,e
