language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
silt1240,g,3,d,3,r,s,3,n,b,3,t,-,-,-,-,-,-,-
wola1253,-,-,-,-,-,s,3,n,b,3,t,-,-,-,-,-,-,-
zayy1238,-,-,-,-,-,s,3,n,b,3,t,-,-,-,-,-,-,-
hara1271,-,-,-,-,-,7,a,l,X,a,d,-,-,-,-,-,-,-
amha1245,-,-,-,-,-,7,3,-,h,u,d,-,-,-,-,-,-,-
argo1244,-,-,-,-,-,s,3,m,b,3,d,-,-,-,-,-,-,-
mesq1240,w,-,-,u,r,s,3,n,b,3,t,-,-,-,-,-,-,-
muhe1234,w,-,-,u,r,s,3,n,b,3,t,-,-,-,-,-,-,-
chah1248,w,-,-,u,r,s,3,n,b,3,t,-,-,-,-,-,-,-
gura1260,w,-,-,u,r,s,3,n,b,3,t,-,-,-,-,-,-,-
gume1239,w,-,-,3,r,s,3,n,b,3,t,-,-,-,-,-,-,-
ezha1238,w,-,-,3,r,s,3,n,b,3,t,-,-,-,-,-,-,-
gyet1241,-,-,-,-,-,s,3,m,b,3,t,-,-,-,-,-,-,-
inor1240,w,-,-,u,r,s,3,n,b,3,t,-,-,-,-,-,-,-
kist1241,w,-,-,u,r,s,3,n,b,3,t,-,-,-,-,-,-,-
eneg1238,7,-,-,-,-,-,a,-,b,3,-,-,-,-,-,-,-,-
geez1241,-,-,-,-,-,7,3,-,X,u,d,-,-,-,-,-,-,-
tigr1271,-,-,-,-,-,s,3,n,b,3,t,-,-,-,-,-,-,-
tigr1270,-,-,-,-,-,s,3,n,b,3,t,7,a,b,3,i,3,i
