language,x1,x2,x3,x4,x5,x6,x7,x8
temb1276,-,-,-,k,w,a,r,-
xing1248,-,-,-,k,w,a,r,-
kama1373,-,-,-,k,w,a,t,-
waya1270,-,-,-,k,w,a,-,-
avac1239,-,-,-,k,w,a,r,-
kaya1329,-,-,-,k,w,a,t,-
east2555,3,v,3,k,w,a,-,-
para1311,-,-,-,k,w,a,r,a
mbya1239,-,-,-,k,w,a,-,-
guar1292,-,-,-,k,w,a,r,-
urub1250,-,-,-,k,w,a,r,-
nhen1239,-,-,-,k,w,a,r,a
amun1246,-,-,-,k,w,a,r,-
urue1240,-,-,-,k,w,a,r,-
tenh1241,-,-,-,k,w,a,r,-
emer1243,-,-,-,k,w,a,t,-
para1312,-,-,-,k,w,a,r,-
guaj1256,-,-,i,k,w,a,-,-
araw1273,-,-,-,k,-,o,-,-
coca1259,-,-,-,k,w,a,r,a
xeta1241,-,-,-,g,w,a,-,-
awet1244,-,-,-,k,w,a,t,-
