language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
temb1276,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
tupi1273,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
guaj1255,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
xing1248,-,-,-,-,-,-,-,-,e,r,a,k,w,a,t,-,-,-,-
kama1373,-,-,-,-,-,-,-,-,i,-,-,-,-,-,r,-,-,-,u
urub1250,s,a,w,a,7,-,-,-,e,-,-,-,-,-,-,-,-,-,-
waya1270,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-
avac1239,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
east2555,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-
para1311,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
mbya1239,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-
guar1292,-,-,-,-,m,-,-,-,e,-,-,-,-,-,r,-,-,-,-
nhen1239,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,a
kaya1329,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
amun1246,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
urue1240,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
tenh1241,-,e,-,-,m,b,i,r,e,-,-,-,-,-,k,-,-,-,o
paus1244,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-
emer1243,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
toca1235,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
para1312,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
tapi1254,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
anam1249,-,-,-,-,-,-,-,-,e,-,-,-,-,-,r,e,k,w,a
apia1248,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
guaj1256,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
araw1273,-,-,-,-,-,-,-,-,e,-,-,-,-,-,r,e,k,-,u
coca1259,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,a
omag1248,-,-,-,-,m,-,-,-,i,-,-,-,-,-,n,-,-,-,a
ache1246,-,i,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-,-,-
yuqu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u
siri1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u
awet1244,-,-,-,-,m,-,-,-,e,-,-,-,-,-,n,-,-,-,-
