language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
temb1276,-,u,-,h,-,-,-,-,u,-
tupi1273,-,u,-,s,-,-,-,-,u,-
guaj1255,-,u,-,h,u,a,7,-,u,-
xing1248,f,u,-,k,-,-,-,-,u,-
urub1250,-,u,-,C,-,-,-,-,u,-
avac1239,-,u,-,r,-,-,-,-,u,-
east2555,o,w,e,t,-,-,e,-,o,-
para1311,-,p,o,s,o,-,g,-,u,e
mbya1239,g,w,a,C,-,-,-,-,u,-
guar1292,g,w,a,c,-,-,-,-,u,-
nhen1239,-,u,-,s,-,-,-,-,u,-
kaya1329,-,u,-,-,-,-,-,-,u,-
amun1246,-,e,-,h,-,a,y,h,u,-
urue1240,-,e,-,h,-,a,y,-,-,-
tenh1241,-,e,-,h,-,a,y,-,-,-
paus1244,w,u,-,h,-,-,-,-,u,-
emer1243,-,u,-,h,-,-,-,-,u,-
toca1235,w,i,-,s,-,-,-,-,e,-
para1312,-,o,-,h,-,-,-,-,o,-
tapi1254,-,-,-,-,-,-,-,-,o,-
suru1262,-,u,-,h,-,-,-,-,u,-
anam1249,-,u,-,h,-,-,-,-,u,-
apia1248,h,i,-,h,-,-,-,-,a,y
guaj1256,-,-,-,h,-,-,-,-,u,-
araw1273,p,u,-,k,-,-,-,-,u,-
coca1259,-,-,-,t,-,-,-,-,u,-
omag1248,-,w,a,s,-,-,-,-,u,-
xeta1241,-,o,a,Z,-,-,-,-,o,-
yuqu1240,g,w,a,s,-,-,-,-,u,-
siri1273,-,k,a,s,-,-,-,-,u,-
sate1243,-,w,a,t,-,-,-,-,o,-
awet1244,-,w,a,t,-,-,-,-,u,-
