language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
temb1276,-,-,-,-,-,-,-,-,-,-,p,i,n,i,-,m,-,-
tupi1273,-,-,m,-,o,y,e,g,w,a,p,a,-,-,-,-,-,-
guaj1255,-,-,m,-,u,-,-,-,-,-,p,i,n,i,-,m,-,-
xing1248,-,-,j,-,u,-,-,-,-,-,-,a,-,-,-,k,-,-
kama1373,-,-,k,-,-,-,-,-,-,-,w,a,c,i,-,7,a,t
urub1250,-,-,m,-,u,-,-,-,-,-,p,i,n,i,-,m,-,-
waya1270,-,-,k,-,u,s,i,-,-,-,w,a,-,-,-,-,-,-
avac1239,-,-,k,-,-,-,-,-,-,-,w,a,t,i,a,r,-,-
east2555,-,-,m,-,o,-,-,-,-,-,-,-,r,e,-,C,a,-
para1311,-,-,m,b,o,-,-,-,-,-,p,a,r,-,-,-,a,-
mbya1239,-,e,m,-,o,-,-,-,-,-,p,a,r,-,-,-,a,-
nhen1239,-,-,m,-,u,-,-,-,-,-,p,i,n,i,-,m,a,-
kaya1329,-,-,k,-,-,-,-,-,-,-,w,a,s,i,-,-,a,t
tenh1241,-,-,-,-,-,-,-,-,-,-,p,i,n,i,-,m,-,-
paus1244,-,-,m,-,u,-,-,-,-,-,-,-,8,i,-,w,a,-
emer1243,-,-,-,-,-,-,-,-,-,-,p,i,h,i,-,-,-,-
toca1235,-,-,-,-,-,-,-,-,-,-,p,i,n,i,-,m,-,-
para1312,-,-,m,-,o,-,-,-,-,-,p,i,n,i,-,m,-,-
tapi1254,-,-,m,-,o,-,-,-,-,-,-,o,n,-,-,-,-,-
anam1249,-,-,k,-,u,-,-,-,-,-,C,a,-,-,-,-,-,-
guaj1256,-,-,y,-,a,-,-,-,-,-,p,o,-,-,-,-,-,-
araw1273,-,-,k,-,3,-,-,-,-,-,C,a,-,-,-,-,-,-
coca1259,-,-,k,-,-,-,-,-,-,-,w,a,t,i,a,r,a,-
omag1248,p,a,r,-,-,-,a,-,-,-,w,a,t,-,-,-,a,-
xeta1241,-,-,m,-,a,-,-,-,-,-,C,a,-,-,-,-,-,-
awet1244,-,-,k,-,-,-,-,-,-,-,-,a,t,u,-,k,a,-
