language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
temb1276,-,-,k,-,-,a,-,-,N,-,-
kama1373,p,i,k,-,-,a,-,-,N,-,-
waya1270,s,i,k,-,-,a,-,-,-,-,-
avac1239,-,-,t,-,-,3,p,3,w,-,-
kaya1329,-,-,k,-,-,a,-,-,N,-,-
east2555,t,i,n,-,-,i,-,-,-,-,-
para1311,-,i,k,-,-,a,-,-,-,-,-
mbya1239,p,i,r,-,-,u,-,-,-,-,-
guar1292,p,i,r,-,-,u,-,-,-,-,-
urub1250,-,-,k,-,-,a,-,-,-,-,-
nhen1239,t,i,k,a,N,a,-,-,-,-,-
amun1246,-,i,b,i,r,a,-,-,h,i,m
urue1240,-,i,b,i,r,a,-,-,h,i,-
tenh1241,-,i,b,i,-,a,-,-,h,i,-
emer1243,s,i,k,-,-,a,-,-,N,-,-
toca1235,-,o,w,-,-,3,-,-,n,-,-
para1312,-,a,p,-,-,i,-,-,n,-,-
guaj1256,-,-,k,-,-,3,-,-,-,-,-
araw1273,-,-,k,-,-,a,-,-,7,e,-
coca1259,-,i,k,-,-,a,-,-,n,a,-
omag1248,-,i,k,i,-,a,-,-,n,a,-
ache1246,C,a,k,-,-,a,-,-,-,-,-
yuqu1240,-,i,r,-,-,u,-,-,-,-,-
siri1273,-,3,r,-,-,u,-,-,-,-,-
sate1243,-,-,N,-,-,a,-,-,N,-,-
