language,x1,x2,x3,x4,x5,x6,x7
temb1276,k,-,a,w,-,-,-
tupi1273,k,-,a,b,-,-,-
guaj1255,k,-,a,w,-,-,-
xing1248,k,-,a,w,-,-,-
kama1373,k,-,a,p,-,-,-
urub1250,k,-,a,-,-,-,-
waya1270,k,a,a,-,-,-,-
avac1239,k,-,a,w,-,-,-
east2555,k,-,a,v,e,-,e
para1311,k,-,a,v,-,-,a
mbya1239,k,-,a,b,-,-,e
guar1292,k,-,a,u,-,-,-
nhen1239,k,-,a,w,-,-,a
kaya1329,k,-,a,p,-,-,-
amun1246,k,-,a,b,-,-,-
urue1240,k,-,a,b,-,-,-
tenh1241,k,-,a,b,-,-,-
paus1244,k,-,a,u,-,-,-
emer1243,k,-,a,-,-,-,-
para1312,k,-,a,w,-,-,-
tapi1254,k,-,a,m,-,-,-
suru1262,k,-,a,w,-,-,-
anam1249,k,-,a,-,-,-,-
guaj1256,k,-,a,-,-,-,-
coca1259,k,-,a,w,-,-,a
omag1248,k,-,a,w,-,-,a
ache1246,k,-,3,v,e,7,e
xeta1241,k,3,a,-,-,-,-
siri1273,k,y,a,-,-,-,-
sate1243,N,-,a,p,-,-,-
