language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
tupa1250,-,-,-,-,-,-,o,t,k,-,-,3,p,-
wayo1238,-,o,g,-,-,-,o,t,k,-,-,3,p,-
akun1241,-,-,p,-,-,-,o,t,k,-,-,3,p,-
saki1248,-,-,k,-,-,-,o,t,k,-,-,3,p,-
maku1278,-,-,b,-,-,-,o,t,k,-,-,3,p,-
kuru1309,y,a,n,-,-,-,o,-,b,-,-,3,7,-
kuru1309,-,a,n,-,-,-,o,-,b,-,-,3,-,-
mund1330,y,a,N,o,-,-,o,-,b,-,-,3,-,-
mund1330,-,a,N,o,-,-,o,-,b,-,-,3,-,-
para1311,-,a,y,-,-,-,u,r,-,-,-,-,-,a
urub1250,-,-,y,-,-,-,u,r,-,-,-,u,p,3
pari1258,-,-,y,-,-,-,u,r,-,-,-,-,-,-
tapi1254,-,t,y,-,-,-,o,t,-,-,-,-,-,-
awet1244,-,-,t,-,-,-,u,r,7,-,-,3,p,-
sate1243,-,a,h,-,-,-,u,r,7,-,-,3,p,-
karo1305,-,-,-,-,i,-,o,t,k,-,a,a,7,-
puru1264,-,-,b,-,u,S,u,-,k,-,-,a,-,-
gavi1246,a,a,b,o,o,o,o,-,k,-,a,a,l,i
zoro1244,-,a,b,o,o,-,o,-,k,-,a,a,l,i
arua1261,-,a,b,-,-,-,o,-,k,a,a,a,l,i
sala1273,-,a,b,-,-,-,o,-,k,a,a,a,l,-
suru1262,a,a,m,-,-,-,o,-,k,-,-,a,r,-
kari1311,-,-,h,-,-,-,3,t,-,-,-,-,-,-
juru1256,-,i,7,-,-,-,u,-,-,-,-,-,-,-
xipa1240,-,u,b,-,-,-,u,r,i,-,-,a,-,-
