language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
east2333,-,a,-,-,-,y,-,s,-,-,-,o,-,-,-,-,-,-
maaa1253,-,-,-,-,-,b,-,-,-,-,-,3,-,-,7,-,-,-
maaa1253,-,-,-,-,-,n,-,-,-,-,-,3,-,-,w,-,-,-
bulo1242,-,-,-,-,-,b,-,-,-,-,-,u,-,-,n,-,-,-
chra1242,-,-,-,-,-,7,-,-,-,-,-,e,-,-,7,-,-,-
sree1244,-,-,-,-,-,7,-,-,-,-,-,3,-,-,-,-,-,-
chil1279,-,-,-,-,-,7,-,-,-,-,-,o,-,-,7,-,-,-
tamp1251,-,u,-,-,-,t,-,i,-,-,-,o,-,-,h,-,-,-
nyah1249,-,-,-,-,-,7,-,-,-,-,-,o,-,-,n,t,r,o
lave1248,-,-,-,-,-,7,-,i,h,-,m,e,-,-,n,-,-,-
oyyy1238,-,-,-,-,-,7,-,i,h,t,r,o,-,-,-,-,-,-
tali1257,-,-,-,-,-,y,-,-,-,-,-,o,-,-,7,-,-,-
alak1253,5,3,-,-,-,7,-,-,-,-,-,a,-,-,y,-,-,-
cuaa1241,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,-
hala1252,-,-,-,-,-,7,-,-,b,-,-,e,-,-,-,-,-,-
katu1272,-,-,-,-,-,k,-,-,-,-,-,a,-,-,h,-,-,-
west2398,-,-,-,-,-,7,y,o,-,-,-,o,-,-,7,-,-,-
ngeq1245,-,-,-,-,-,7,-,-,-,-,-,3,-,-,n,-,-,-
trii1240,-,-,-,-,-,t,-,o,b,-,-,3,-,-,n,-,-,-
trii1240,-,-,-,-,-,t,-,o,b,-,-,3,-,-,n,-,-,-
paco1243,-,-,-,-,-,k,-,-,-,-,-,a,-,-,h,-,-,-
phon1246,-,T,-,-,-,t,-,-,s,-,-,i,-,-,-,-,-,-
nyah1250,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-
monn1252,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-
sema1266,-,-,-,-,-,p,-,-,-,-,-,E,-,-,7,-,-,-
temi1246,-,-,-,-,-,h,-,o,-,-,-,o,-,-,y,-,-,-
jahh1242,-,-,-,-,-,h,-,-,-,-,-,3,-,-,t,-,-,-
kens1248,-,-,-,-,-,b,-,-,-,-,-,3,y,a,7,-,-,-
seme1247,-,-,-,-,-,b,-,-,-,-,-,e,-,-,h,-,-,-
sema1265,-,-,-,-,-,b,-,-,-,-,-,e,-,-,h,-,-,-
cent1989,-,-,-,-,-,m,-,-,-,-,-,i,-,-,n,-,-,-
nort2684,-,-,-,-,-,m,-,-,-,-,-,a,-,-,n,-,-,-
mlab1235,-,-,-,-,-,k,-,i,m,-,-,E,-,-,n,-,-,-
rucc1239,-,-,-,-,-,b,-,-,-,-,-,a,-,-,N,-,-,-
mali1278,-,-,-,-,-,d,-,-,-,-,-,e,-,-,-,-,-,-
viet1252,-,k,h,-,k,h,-,o,-,-,-,o,-,-,n,-,g,-
ruch1235,-,-,-,-,-,7,-,-,-,-,-,3,-,-,-,-,-,-
ruma1248,-,u,-,-,-,m,-,-,-,-,-,o,-,-,h,-,-,-
huuu1240,-,-,-,-,-,p,-,-,-,-,-,a,-,-,7,-,x,3
khan1274,-,-,-,-,-,b,-,-,-,-,-,3,-,-,7,-,-,-
bitt1240,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-
mang1378,-,-,-,-,-,7,-,a,m,T,-,3,-,-,-,-,-,-
nanc1247,-,-,-,-,-,h,-,-,-,-,-,a,-,-,t,-,-,-
carn1240,-,-,-,-,-,-,-,o,-,-,-,o,-,-,t,-,-,-
carn1240,-,-,-,-,-,h,-,o,-,-,-,3,-,-,-,-,-,-
khar1287,-,a,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-
sant1410,-,-,-,-,-,b,-,-,-,-,-,a,-,-,-,-,-,-
mund1320,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-
sora1254,-,i,d,Z,d,Z,-,-,-,-,-,a,-,-,-,-,-,-
pare1266,-,i,n,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-
bond1245,-,a,n,d,-,d,-,-,-,-,-,a,-,-,-,-,-,-
khas1269,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-
buga1247,-,-,-,-,-,m,-,-,-,-,-,3,-,-,-,-,-,-
