language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
east2333,-,-,-,-,-,l,-,-,-,a,-,w,-,-,-,-,-,-
maaa1253,-,p,w,p,-,w,-,-,-,a,-,T,t,-,s,-,-,-
maaa1253,-,N,-,-,-,l,-,-,-,a,-,y,-,-,-,-,-,-
bulo1242,-,-,-,-,-,p,-,-,-,a,-,i,-,-,-,-,-,-
chra1242,-,-,-,-,-,g,-,-,-,o,-,N,-,-,-,-,-,-
sree1244,-,-,-,-,-,p,3,-,-,a,-,T,t,-,s,-,-,-
chil1279,-,-,-,-,-,p,o,-,-,a,-,T,t,-,s,-,-,-
tamp1251,-,p,3,N,-,l,-,-,-,a,-,y,-,-,-,-,-,-
nyah1249,-,-,-,-,-,m,-,-,-,a,-,-,t,-,-,-,-,-
lave1248,-,-,-,-,-,p,-,-,-,3,-,-,n,E,h,-,-,-
oyyy1238,-,-,-,-,-,m,-,-,-,a,-,-,t,-,-,-,-,-
tali1257,-,d,-,-,-,Z,-,-,-,e,-,T,t,-,s,-,-,-
alak1253,-,-,-,-,-,s,-,-,-,a,-,T,t,-,s,-,-,-
cuaa1241,-,-,-,-,-,7,o,-,m,E,-,-,-,-,h,-,-,-
todr1244,-,-,-,-,-,s,-,-,-,e,-,-,7,-,-,-,-,-
katu1272,-,-,-,-,-,-,-,-,-,a,-,d,7,a,h,-,-,-
west2398,-,-,-,-,-,s,-,-,-,e,-,T,t,-,s,-,-,-
ngeq1245,-,-,-,-,-,s,-,-,-,a,-,T,t,-,s,-,-,-
sooo1254,-,-,-,-,-,s,-,-,-,a,-,y,t,-,t,-,-,-
trii1240,-,-,-,-,-,s,-,-,-,a,i,T,t,-,s,-,-,-
phon1246,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-,-
nyah1250,-,-,-,-,-,h,w,-,w,a,-,-,7,-,-,-,-,-
monn1252,-,-,-,-,-,p,T,-,-,u,-,-,n,-,-,-,-,-
sema1266,-,-,-,-,-,s,-,-,-,E,-,T,t,-,s,-,-,-
temi1246,-,-,-,-,-,s,-,-,-,e,-,-,d,-,Z,-,-,-
jahh1242,-,-,-,-,-,s,-,-,-,E,-,T,t,-,s,-,-,-
kens1248,-,-,-,-,-,s,-,-,-,e,-,T,t,-,s,-,-,-
jeha1242,-,-,-,-,-,s,-,-,-,E,-,T,t,-,s,-,-,-
seme1247,-,-,-,-,-,s,-,-,-,3,-,T,t,-,s,-,-,-
sema1265,-,n,-,-,-,s,-,-,-,e,-,T,t,-,s,-,-,-
cent1989,-,-,-,-,-,s,-,-,-,a,-,T,t,-,s,-,-,-
nort2684,-,-,-,-,-,s,-,-,-,a,-,T,t,-,s,-,-,-
mlab1235,-,-,-,-,-,-,-,-,-,-,-,T,t,-,s,i,n,-
rucc1239,-,-,-,-,-,s,-,-,-,i,-,-,t,-,-,-,-,-
mali1278,-,-,-,-,-,s,-,-,-,i,-,-,t,-,-,-,-,-
aheu1239,-,-,-,-,-,m,-,-,-,E,-,-,N,-,-,-,-,-
viet1252,t,h,-,t,-,h,-,-,-,i,-,i,t,-,-,-,-,-
ruch1235,-,-,-,-,-,y,-,-,-,a,-,N,-,-,-,-,-,-
ruma1248,-,-,-,-,-,y,-,-,-,a,-,N,-,-,-,-,-,-
huuu1240,-,n,-,-,-,n,-,-,-,e,-,7,-,-,-,-,-,-
khan1274,-,-,-,-,-,n,-,-,-,3,-,3,-,-,-,-,-,-
bitt1240,-,-,-,-,-,s,-,-,-,a,-,p,-,-,-,-,-,-
puoc1238,-,k,-,-,-,s,-,-,k,o,-,N,-,-,-,-,-,-
mang1378,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-
nanc1247,-,7,E,-,E,h,-,-,-,a,-,-,-,-,-,-,-,-
carn1240,-,-,a,l,a,h,-,-,-,a,-,-,-,-,-,-,-,-
khar1287,-,m,-,-,-,a,-,-,-,-,-,-,-,-,s,-,-,-
juan1238,-,-,-,-,-,a,-,-,-,e,-,-,-,-,L,a,-,-
sant1410,-,d,-,-,-,Z,-,-,-,e,-,-,-,-,l,-,-,-
mund1320,-,d,-,-,-,Z,-,-,-,i,-,-,-,-,l,u,-,-
kork1243,-,d,-,-,-,Z,-,-,-,i,-,-,-,-,l,u,7,-
sora1254,-,d,-,-,-,Z,e,-,-,e,-,-,-,-,l,u,-,-
pare1266,-,-,-,-,-,s,-,-,-,i,-,-,-,-,s,i,7,n
bond1245,-,-,-,-,-,s,-,-,-,i,-,-,-,-,l,i,-,-
khas1269,-,-,-,-,-,d,-,-,-,o,-,-,-,-,h,-,-,-
buga1247,-,-,-,-,-,S,-,-,-,u,-,-,-,-,-,-,-,-
jehh1245,-,-,-,-,-,s,i,7,n,e,-,k,-,-,-,-,-,-
