language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
east2333,-,-,-,-,7,-,-,-,a,-,5,-,-
maaa1253,-,-,-,-,g,-,-,-,3,-,p,-,-
maaa1253,-,-,-,-,g,-,-,-,3,-,p,-,-
bulo1242,-,-,-,-,h,-,-,-,e,-,-,-,-
chra1242,-,-,-,-,7,-,-,-,a,-,5,-,-
sree1244,-,-,-,-,-,-,-,-,a,-,5,-,-
chil1279,-,-,-,-,7,-,-,-,a,-,5,-,-
tamp1251,-,-,-,-,-,-,-,-,a,-,5,-,-
nyah1249,-,-,-,-,7,-,-,-,a,-,-,-,-
lave1248,-,-,-,-,7,-,-,-,a,-,y,-,-
oyyy1238,-,-,-,-,7,-,-,-,a,-,3,-,-
tali1257,-,-,-,-,7,-,-,-,a,-,3,-,-
alak1253,-,-,-,-,7,-,-,-,a,-,3,-,-
cuaa1241,-,-,-,-,g,-,-,-,o,-,-,-,-
hala1252,-,-,-,-,-,-,-,-,a,-,u,-,-
todr1244,-,-,-,-,7,-,-,-,a,-,-,-,-
katu1272,-,-,-,-,k,-,-,-,u,-,-,-,-
west2398,-,-,-,-,k,-,-,-,u,-,-,-,-
ngeq1245,p,e,n,-,k,-,-,-,o,-,h,-,-
sooo1254,-,-,-,-,k,o,7,d,3,-,m,-,-
trii1240,-,-,-,-,k,-,-,-,3,-,-,-,-
paco1243,-,-,-,-,k,-,-,-,3,-,-,-,-
phon1246,-,-,-,-,7,-,-,-,e,-,5,-,-
nyah1250,-,-,-,-,7,-,-,-,3,-,y,-,-
monn1252,-,-,-,-,7,-,-,-,a,-,y,-,-
sema1266,-,-,-,-,7,-,-,-,E,-,5,-,-
temi1246,y,e,-,-,7,-,-,-,-,-,-,-,-
jahh1242,-,-,-,-,7,i,h,-,a,-,7,-,-
kens1248,y,e,-,-,7,-,-,-,-,-,-,-,-
jeha1242,y,E,-,-,7,-,-,-,-,-,-,-,-
seme1247,-,-,-,-,7,-,-,-,3,-,5,-,-
sema1265,-,-,-,-,7,-,-,-,3,-,5,-,-
cent1989,k,h,k,-,h,-,-,-,-,-,5,u,m
nort2684,-,-,-,-,7,-,-,-,a,-,5,-,-
mlab1235,-,-,-,-,7,-,-,-,o,-,-,-,-
rucc1239,-,-,-,-,h,-,-,-,o,-,-,-,-
mali1278,-,-,-,-,h,-,-,-,o,-,-,-,-
aheu1239,-,-,-,-,k,-,-,-,a,-,n,-,-
viet1252,-,-,-,-,t,-,-,-,o,o,i,-,-
ruch1235,-,-,-,-,7,-,-,-,o,-,-,-,-
ruma1248,-,-,-,-,-,-,-,-,a,-,u,-,-
huuu1240,-,o,-,-,7,-,-,-,-,-,-,-,-
khan1274,-,-,-,-,z,-,-,-,o,-,-,-,-
bitt1240,-,-,-,-,y,-,-,-,o,-,-,-,-
puoc1238,-,-,-,-,7,-,-,-,a,-,5,-,-
mang1378,-,-,-,-,7,-,-,-,a,-,7,u,-
nanc1247,T,h,t,s,h,-,-,-,a,-,-,-,-
nanc1247,T,h,t,s,h,i,-,-,a,-,-,-,-
carn1240,T,-,t,s,-,-,-,-,i,-,n,-,-
khar1287,-,-,-,-,-,-,-,-,i,-,5,-,-
juan1238,-,-,-,-,-,-,-,-,a,-,5,-,-
sant1410,-,-,-,-,-,-,-,-,i,-,5,-,-
mund1320,-,-,-,-,-,-,-,-,a,i,5,-,-
kork1243,-,-,-,-,-,-,-,-,a,-,5,-,-
sora1254,-,-,-,-,5,-,-,-,e,-,n,-,-
pare1266,-,-,-,-,m,-,-,-,i,-,N,-,-
bond1245,-,-,-,-,n,-,-,-,i,-,N,-,-
khas1269,-,-,-,-,N,-,-,-,a,-,-,-,-
jehh1245,-,-,-,-,7,-,-,-,a,-,u,-,-
