language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
east2333,-,-,-,-,-,N,-,-,-,3,-,-,-,y,-,-,-
maaa1253,-,-,-,-,-,N,-,-,-,a,-,-,-,y,-,-,-
maaa1253,-,-,-,-,-,N,-,-,-,3,-,-,-,y,-,-,-
bulo1242,-,-,s,3,-,N,-,-,-,3,-,-,-,i,-,-,-
chra1242,-,-,-,-,-,5,-,-,-,a,-,-,-,y,-,-,-
sree1244,-,-,-,-,-,7,-,d,-,3,-,-,-,s,-,-,-
chil1279,-,-,-,-,-,7,-,d,-,e,-,-,-,h,-,-,-
tamp1251,-,-,-,-,-,k,3,k,-,a,-,-,-,p,-,-,-
nyah1249,-,-,-,-,-,7,-,m,-,a,-,-,-,N,-,-,-
lave1248,-,-,-,-,-,7,-,m,-,a,-,-,-,N,-,-,-
oyyy1238,-,-,-,-,-,-,-,m,-,a,-,-,-,N,-,-,-
tali1257,-,-,-,-,-,s,-,y,-,3,-,-,-,-,-,-,-
cuaa1241,-,-,-,-,-,s,-,-,-,3,-,n,o,h,-,-,-
hala1252,-,-,-,-,-,h,-,-,-,3,-,t,e,h,-,-,-
todr1244,-,-,-,-,-,s,-,p,-,o,-,-,i,7,-,-,-
katu1272,-,-,-,-,-,m,-,-,a,a,-,-,-,n,-,-,-
west2398,-,-,-,-,-,s,-,-,-,a,-,-,-,y,-,-,-
ngeq1245,-,-,-,-,-,k,-,-,-,3,r,l,E,w,-,-,-
sooo1254,-,-,-,-,-,k,u,b,-,3,-,-,-,l,-,-,-
trii1240,-,-,-,-,-,t,a,b,o,o,-,-,-,7,-,-,-
paco1243,-,-,-,-,-,-,-,p,-,i,-,-,-,-,-,-,-
phon1246,-,-,-,-,-,t,-,m,-,a,-,-,-,y,-,-,-
nyah1250,p,-,h,p,-,h,-,-,-,u,-,-,-,t,-,-,-
monn1252,-,-,-,-,-,h,-,-,-,u,-,-,i,m,-,-,-
sema1266,p,-,-,-,-,d,-,-,-,e,-,-,-,r,-,-,-
temi1246,-,-,-,-,-,t,-,-,-,u,-,-,-,h,-,-,-
jahh1242,h,-,-,E,-,t,-,-,-,-,-,-,-,-,-,-,-
kens1248,-,-,-,-,-,s,-,-,-,E,-,m,a,N,-,-,-
jeha1242,p,-,-,3,N,s,-,-,-,E,-,-,-,N,-,-,-
seme1247,T,t,s,a,k,-,-,-,-,o,-,-,-,p,-,-,-
sema1265,p,-,-,3,N,y,-,-,-,o,-,-,-,N,-,-,-
cent1989,-,-,-,-,-,s,-,r,-,3,t,t,-,i,-,-,-
nort2684,-,-,-,-,-,5,-,y,-,E,-,-,-,y,-,-,-
mlab1235,-,-,-,-,-,t,-,-,-,o,-,-,-,n,-,-,-
rucc1239,T,t,-,-,-,s,-,-,-,o,-,-,-,l,-,-,-
mali1278,-,-,-,-,-,7,-,-,-,i,-,-,-,n,-,-,-
aheu1239,-,-,-,-,-,k,-,-,-,a,-,-,-,5,-,a,w
viet1252,-,-,-,-,-,-,-,-,-,-,-,-,-,n,o,o,i
ruch1235,g,-,-,-,-,r,-,-,-,a,-,-,i,-,-,-,-
ruma1248,-,-,-,-,-,d,-,-,-,a,-,-,a,h,-,-,-
huuu1240,-,-,-,-,-,p,-,-,-,a,-,-,-,p,-,-,-
khan1274,-,-,-,-,-,7,-,-,-,u,-,-,-,p,-,-,-
bitt1240,-,-,-,-,-,l,-,-,-,a,-,-,-,7,-,-,-
puoc1238,-,-,-,-,-,w,-,-,-,a,-,-,-,w,-,-,-
mang1378,-,-,-,-,-,l,-,-,-,i,-,-,-,-,-,-,-
nanc1247,-,-,-,-,-,N,E,-,-,E,-,-,-,-,-,-,-
carn1240,-,-,-,-,-,r,o,-,-,o,-,-,-,v,-,-,-
khar1287,-,-,-,-,-,k,-,-,-,a,-,-,-,y,-,o,m
juan1238,-,-,-,-,-,g,-,-,-,a,-,-,-,t,-,a,-
sant1410,-,-,-,-,-,m,-,-,-,e,-,-,-,n,-,-,-
mund1320,-,-,-,-,-,m,-,-,-,e,-,-,-,n,-,-,-
kork1243,-,-,-,-,-,m,-,-,-,e,-,-,-,n,-,-,-
sora1254,-,-,-,-,-,g,-,-,-,a,-,-,-,m,-,-,-
pare1266,-,-,-,-,-,s,-,-,-,u,-,-,-,n,-,-,-
bond1245,-,-,-,-,-,s,u,-,-,u,-,-,-,-,-,-,-
khas1269,-,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-,-
jehh1245,-,-,-,-,-,t,3,t,-,a,-,d,Z,h,-,-,-
