language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
boro1279,-,-,-,-,-,-,-,-,-,k,-,-,e,t,e,k
buru1306,s,-,-,u,-,-,N,-,-,g,-,-,e,m,-,-
buru1306,s,-,-,u,-,-,N,-,-,g,-,-,e,m,-,-
kube1244,s,-,-,i,-,-,N,i,-,-,-,-,-,-,-,-
tobo1251,s,-,-,i,-,-,N,i,a,h,-,-,a,-,-,-
dedu1240,t,o,f,o,-,-,n,a,-,k,-,-,-,-,-,-
kate1253,-,-,-,-,-,-,N,a,-,f,-,-,e,-,-,-
mape1249,-,-,-,-,-,-,-,u,-,w,-,-,u,-,-,-
onoo1246,-,-,-,-,-,-,r,u,-,w,-,-,o,-,-,-
mese1244,m,-,-,i,-,-,m,-,-,b,-,-,a,-,-,-
naba1256,t,-,-,3,-,-,m,-,-,b,u,i,a,t,-,-
komb1273,-,-,-,-,-,-,N,-,-,-,-,-,a,t,i,k
sele1250,-,-,-,o,m,o,N,-,-,-,-,-,-,-,-,-
timb1251,-,-,-,-,-,-,h,-,-,-,-,-,a,d,o,k
