language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kumy1244,-,-,b,-,-,i,-,-,-,S,-,-
noga1249,-,-,p,-,-,i,-,-,-,s,-,-
kara1464,-,-,y,e,t,i,-,-,-,l,-,-
kara1465,-,-,b,-,-,i,-,-,-,S,-,-
kara1467,-,-,p,-,-,i,-,-,-,s,-,-
kaza1248,-,-,p,-,-,i,-,-,-,s,-,-
kirg1245,-,-,b,-,-,u,-,-,-,S,-,-
uigh1240,-,-,p,-,-,i,-,-,-,S,-,-
bash1264,-,-,b,-,-,e,-,-,-,S,-,-
nort2686,-,-,p,-,-,u,-,-,-,S,-,-
sout2694,-,-,b,-,-,u,-,-,-,S,-,-
crim1257,-,-,p,-,-,i,-,-,-,S,-,-
gaga1249,o,l,x,-,-,u,n,l,a,S,-,-
nort2697,-,-,y,e,t,i,-,-,-,S,-,-
turk1304,-,-,b,-,-,i,-,-,-,S,-,-
khak1248,-,-,p,-,-,u,-,-,-,s,-,-
shor1247,-,-,p,-,-,u,-,-,-,S,-,-
sala1264,-,-,p,-,-,i,-,-,-,S,-,-
tuvi1240,-,-,b,-,-,u,-,-,-,S,-,-
dolg1241,-,-,b,-,-,u,-,-,-,s,-,-
yaku1245,-,-,-,-,-,-,-,-,-,s,i,t
yaku1245,-,-,b,-,-,u,-,-,-,s,-,-
chuv1255,-,-,p,-,-,i,-,-,-,S,-,-
