language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kumy1244,-,-,-,-,-,X,-,a,S,-,u,-,-,-,-,-,-
noga1249,-,-,-,-,-,q,-,a,s,-,u,-,-,-,-,-,-
kara1464,-,-,-,-,-,k,-,a,S,-,u,-,-,-,-,-,-
kara1465,-,-,-,-,-,q,-,a,S,-,u,-,-,-,-,-,-
kara1467,-,-,-,-,-,q,-,a,s,-,u,-,-,-,-,-,-
kaza1248,-,-,-,-,-,q,-,a,s,-,u,-,-,-,-,-,-
kirg1245,-,-,-,-,-,q,-,a,S,-,u,-,-,-,-,-,-
uzbe1247,-,-,-,-,-,q,-,a,S,-,i,-,-,-,-,-,-
uigh1240,t,i,r,m,a,q,l,a,-,-,-,-,-,-,-,-,-
uigh1240,-,-,-,-,-,q,-,a,S,l,a,-,-,-,-,-,-
bash1264,-,-,-,-,-,t,-,-,-,-,u,r,n,-,-,-,a
midd1325,-,-,-,-,-,q,-,a,S,-,u,-,-,-,-,-,-
nort2686,-,-,-,-,-,q,-,u,j,-,u,-,-,-,-,-,-
nort2686,-,-,-,-,-,t,-,u,r,b,a,-,-,-,-,-,-
sout2694,-,-,-,-,-,t,-,u,r,m,a,-,-,-,-,-,-
gaga1249,-,-,-,-,-,k,-,a,S,-,u,-,-,-,-,-,-
anat1259,-,-,-,-,-,k,-,a,S,-,u,-,-,-,-,-,-
crim1257,-,-,-,-,-,q,-,a,S,-,u,-,-,-,-,-,-
nort2697,-,-,-,-,-,G,-,a,S,-,u,-,-,-,-,-,-
turk1304,-,-,-,-,-,G,-,a,S,-,a,-,-,-,-,-,-
west2402,-,-,-,-,-,t,-,-,-,-,u,r,n,-,-,-,a
khak1248,-,-,-,X,u,t,-,-,S,-,u,-,-,-,-,-,-
khak1248,-,-,-,-,-,t,-,-,-,-,u,r,b,-,-,-,a
shor1247,-,-,-,-,-,t,-,-,-,-,u,r,b,a,q,t,a
midd1324,-,-,-,-,-,t,-,-,-,-,3,r,b,3,q,t,a
turk1303,-,-,-,-,-,q,-,a,S,-,u,-,-,-,-,-,-
yaku1245,-,-,-,-,-,t,-,a,r,b,a,-,-,-,-,-,-
chuv1255,-,-,-,-,-,X,-,u,S,-,-,-,-,-,-,-,-
