language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kumy1244,-,-,-,-,i,-,y,-,-,i,-,-,-,r,-,-,-
noga1249,y,i,p,-,i,-,y,-,-,i,-,-,-,r,-,-,-
noga1249,-,-,-,-,i,-,y,-,-,i,-,-,-,r,-,-,-
kara1464,-,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-
kara1465,-,-,-,-,i,-,y,-,-,i,-,-,-,r,-,-,-
kara1467,-,-,-,-,i,-,y,-,-,i,-,-,-,r,-,-,-
kaza1248,-,-,-,-,i,-,y,-,-,i,-,-,-,r,-,-,-
kirg1245,-,-,-,-,i,-,y,-,-,-,-,-,-,r,-,-,-
uzbe1247,-,-,-,-,i,-,y,-,g,i,-,-,-,r,-,-,-
uigh1240,-,-,-,-,e,-,g,-,-,E,-,-,-,r,-,-,-
bash1264,-,-,-,-,-,-,y,e,p,i,-,-,-,l,-,E,-
midd1325,-,-,-,-,-,-,-,-,-,e,-,-,-,r,l,E,-
nort2686,-,-,-,-,i,-,y,-,-,i,-,-,-,r,-,-,-
sout2694,-,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-
gaga1249,-,-,-,-,i,p,l,-,-,i,k,i,S,l,-,e,-
anat1259,-,-,-,-,e,-,y,-,-,i,-,-,-,r,-,-,-
crim1257,y,i,p,C,i,-,y,-,-,-,-,-,-,r,-,a,t
nort2697,-,-,-,-,E,-,y,-,-,i,-,-,-,r,-,-,-
turk1304,-,-,-,-,e,-,g,-,-,i,-,-,-,r,-,-,-
khak1248,-,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-
shor1247,-,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-
midd1324,-,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-
tofa1248,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,-,-
turk1303,-,-,h,-,E,-,y,-,-,i,-,-,-,r,-,-,-
yaku1245,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,-,-
chuv1255,-,-,-,-,a,-,-,-,-,-,-,-,-,r,l,a,-
