language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
kumy1244,-,g,i,t,-,S,-,-,-,i,-,-,-
noga1249,-,k,i,-,-,S,k,-,-,e,-,-,y
kara1464,-,k,i,t,-,S,-,-,-,i,-,-,-
kara1465,-,g,i,t,t,S,-,-,-,e,-,-,-
kara1467,-,k,i,-,-,S,k,e,n,e,-,-,-
kaza1248,-,k,i,-,-,S,k,e,n,e,-,-,-
kirg1245,-,k,i,-,-,C,-,i,n,e,k,e,y
uzbe1247,-,k,i,t,-,S,k,-,-,i,n,a,-
uigh1240,-,k,i,t,-,S,-,-,-,i,k,-,-
bash1264,-,b,E,l,-,E,k,-,-,E,y,-,-
midd1325,-,k,e,t,-,S,k,-,-,e,n,E,-
bara1273,-,k,i,-,-,C,-,-,-,i,-,-,-
nort2686,-,k,i,-,-,j,-,-,-,i,g,-,-
sout2694,-,k,i,-,-,C,-,-,-,i,-,-,-
oldu1238,-,k,i,t,-,S,-,-,-,i,g,-,-
gaga1249,-,k,i,C,i,j,-,-,-,i,k,-,-
anat1259,u,f,-,-,-,-,-,-,-,a,k,-,-
anat1259,-,k,i,t,-,S,-,-,-,i,k,-,-
crim1257,u,f,a,-,-,C,-,-,-,u,q,-,-
nort2697,-,k,i,t,-,S,-,-,-,i,k,-,-
turk1304,-,k,i,C,i,j,-,-,-,i,k,-,-
sala1264,-,k,i,t,-,S,-,-,-,i,-,-,-
west2402,-,k,i,t,-,S,-,-,-,i,g,-,-
khak1248,-,k,i,C,i,j,-,-,-,e,k,-,-
shor1247,-,k,i,t,-,S,-,-,-,i,g,-,-
midd1324,-,k,i,t,-,S,-,-,-,e,t,-,S
dolg1241,-,k,i,t,-,S,-,-,-,i,g,i,y
yaku1245,-,k,u,t,-,S,-,-,-,u,g,u,y
