language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,-,-,t,-,i,-,t,-,i,n
noga1249,-,-,t,-,i,-,t,-,i,n
kara1464,-,-,t,-,i,-,t,-,i,n
kara1465,-,-,t,-,i,-,t,-,i,n
kara1467,-,-,t,-,i,-,t,-,i,n
kaza1248,-,-,t,-,i,-,t,-,i,n
kirg1245,-,-,t,-,i,-,t,-,i,n
uigh1240,-,-,-,-,i,-,s,-,-,-
bash1264,-,-,t,-,e,-,t,-,e,n
nort2686,-,-,t,-,i,-,d,-,e,k
sout2694,-,-,-,-,u,-,S,-,-,-
crim1257,-,-,t,-,i,-,t,-,i,n
gaga1249,-,-,t,-,i,-,t,-,i,n
nort2697,-,-,t,-,i,s,t,-,i,-
turk1304,-,-,t,-,i,s,s,-,e,-
khak1248,-,-,-,-,u,-,s,-,-,-
khak1248,-,-,t,-,i,-,d,-,i,n
shor1247,-,-,t,-,i,-,d,-,i,n
sala1264,-,-,t,s,i,-,t,s,i,n
west2402,-,-,-,-,u,-,s,-,-,-
turk1303,-,-,t,-,i,-,t,-,i,n
tuvi1240,-,-,-,-,u,-,S,-,-,-
dolg1241,b,u,r,-,u,-,-,-,o,-
yaku1245,b,u,r,-,u,-,-,-,o,-
chuv1255,-,-,t,-,e,-,d,-,e,m
