language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
kumy1244,-,o,-,y,-,-,l,a,S,-,-
noga1249,-,o,-,y,-,-,l,a,-,-,-
kara1464,-,-,-,-,-,-,s,a,x,u,n
kara1465,-,o,-,y,-,-,l,a,-,-,-
kara1467,-,o,-,y,-,-,l,a,-,-,-
kaza1248,-,o,-,y,-,-,l,a,-,-,-
kirg1245,-,o,-,y,-,-,l,a,-,-,-
uigh1240,-,o,-,y,-,-,l,a,-,-,-
bash1264,-,u,-,y,-,-,l,a,-,-,-
nort2686,s,a,x,u,-,-,n,-,-,-,-
nort2686,s,a,-,-,-,-,n,a,-,-,-
sout2694,s,a,-,-,-,-,n,a,-,-,-
crim1257,t,i,s,i,-,-,n,-,-,-,-
crim1257,-,o,-,y,-,-,l,a,-,-,-
gaga1249,d,i,S,i,-,-,n,-,-,-,-
nort2697,d,i,S,i,-,-,n,-,-,-,-
khak1248,s,a,x,u,-,-,n,-,-,-,-
shor1247,s,a,n,a,-,-,n,-,-,-,-
shor1247,p,e,g,i,-,-,n,-,-,-,-
west2402,s,a,q,u,-,-,n,-,-,-,-
turk1303,s,a,-,-,-,-,n,-,-,-,-
tuvi1240,b,o,-,-,-,-,d,a,-,-,-
yaku1245,s,a,-,-,-,-,n,a,-,-,-
chuv1255,S,u,-,x,3,S,l,a,-,-,-
