language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,b,u,-,z,l,a,-,-,-,-
noga1249,b,u,-,z,l,a,-,-,-,-
kara1464,b,u,-,z,l,a,-,-,-,-
kara1465,b,u,-,z,l,a,-,-,-,-
kara1467,-,-,-,t,-,o,N,-,-,-
kara1467,m,u,-,z,l,a,-,-,-,-
kaza1248,m,u,-,z,q,a,t,-,-,-
kirg1245,-,-,-,t,-,o,N,-,-,-
uzbe1247,m,u,-,z,l,a,-,-,-,-
uigh1240,-,-,-,t,-,o,N,-,-,-
bash1264,-,-,-,t,-,u,N,-,-,-
midd1325,-,-,-,t,-,u,N,-,-,-
bara1273,p,u,s,t,-,a,n,-,-,-
nort2686,-,-,-,t,-,o,N,d,u,r
sout2694,-,-,-,t,-,o,N,-,-,-
oldu1238,-,-,-,t,-,o,N,-,-,-
gaga1249,-,-,-,d,-,o,n,-,-,-
anat1259,-,-,-,d,-,o,n,-,-,-
crim1257,b,u,z,l,-,a,-,-,-,-
nort2697,-,-,-,d,-,o,n,-,-,-
turk1304,-,-,-,d,-,o,N,-,-,-
sala1264,-,-,-,t,-,o,N,-,-,-
west2402,-,-,-,t,-,o,N,-,-,-
khak1248,-,-,-,t,-,o,N,-,-,-
shor1247,-,-,-,t,-,o,N,-,-,-
midd1324,-,-,-,t,-,o,N,-,-,-
tuvi1240,-,-,-,d,-,o,N,-,-,-
tofa1248,-,-,-,d,-,o,N,-,-,-
turk1303,b,u,-,z,-,a,q,-,v,a
dolg1241,b,u,-,h,-,u,r,-,-,-
yaku1245,-,-,-,t,-,o,N,-,-,-
chuv1255,-,-,-,S,-,3,n,-,-,-
