language,x1,x2,x3,x4,x5,x6,x7,x8,x9
kumy1244,q,-,a,-,b,-,-,u,q
noga1249,q,-,a,-,b,-,-,u,q
kara1464,k,-,a,-,b,-,-,u,k
kara1465,q,-,a,-,b,-,-,u,q
kara1467,q,-,a,-,b,-,-,u,q
kaza1248,q,-,a,-,b,-,-,u,q
kirg1245,q,-,a,-,b,-,-,u,q
uigh1240,q,-,o,-,v,-,z,a,q
bash1264,q,-,a,-,b,-,-,u,q
midd1325,q,-,a,-,b,-,-,u,q
bara1273,q,-,a,-,b,-,-,u,q
nort2686,q,-,a,-,x,-,-,a,S
sout2694,t,S,o,-,b,-,r,a,-
oldu1238,q,-,a,-,d,-,-,u,z
gaga1249,k,-,a,-,b,-,-,u,k
anat1259,k,-,a,-,b,-,-,u,k
crim1257,q,-,a,-,b,-,-,u,q
nort2697,G,-,a,-,b,-,-,u,G
turk1304,G,-,a,-,b,-,-,u,q
sala1264,k,-,-,-,-,-,-,o,X
west2402,q,-,a,-,z,-,d,u,q
khak1248,X,-,a,X,p,-,-,a,s
shor1247,q,-,a,q,p,-,-,a,S
midd1324,q,-,a,q,b,-,-,a,C
tuvi1240,C,-,e,-,v,i,r,e,-
tofa1248,C,-,e,-,p,-,r,E,-
turk1303,q,-,a,-,-,-,-,a,s
dolg1241,k,-,a,-,t,u,r,u,k
yaku1245,X,-,a,-,t,u,r,u,k
chuv1255,X,-,u,-,b,-,-,3,-
