language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,q,-,a,t,u,-,-,-
noga1249,q,-,a,t,u,-,-,-
kara1464,q,-,a,t,u,-,-,-
kara1465,q,-,a,t,u,-,-,-
kara1467,q,-,a,t,u,-,-,-
kaza1248,q,-,a,t,u,-,-,-
kirg1245,q,-,a,t,u,-,-,-
uigh1240,q,-,a,t,i,-,-,q
bash1264,q,-,a,t,u,-,-,-
nort2686,q,-,a,d,u,-,-,-
sout2694,q,-,a,t,u,-,-,-
crim1257,q,-,a,t,u,-,-,-
gaga1249,t,S,e,t,i,-,-,n
nort2697,b,-,E,r,-,-,-,k
turk1304,G,-,a,t,u,-,-,-
khak1248,X,-,a,t,u,-,-,x
shor1247,q,-,a,d,u,-,-,x
sala1264,X,-,u,t,i,-,-,-
west2402,q,-,a,t,u,-,-,x
tuvi1240,q,-,a,d,u,-,-,x
dolg1241,k,-,u,t,a,n,a,k
yaku1245,k,-,u,t,a,n,a,X
chuv1255,X,-,u,d,3,-,-,-
