language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,-,a,t,S,t,S,u,-
noga1249,-,a,S,-,-,S,u,-
kara1464,-,a,t,S,t,S,u,-
kara1465,-,a,t,-,-,S,u,-
kara1467,-,a,S,-,-,S,u,-
kaza1248,-,a,S,-,-,S,u,-
kirg1245,-,a,t,-,-,S,u,-
uzbe1247,-,a,t,S,t,S,i,q
uigh1240,-,a,t,S,t,S,i,q
bash1264,-,E,-,-,-,s,e,-
midd1325,-,a,t,-,-,S,u,-
nort2686,-,a,-,-,-,j,u,x
sout2694,-,a,t,-,-,S,u,-
oldu1238,-,a,t,-,-,S,u,x
gaga1249,-,a,-,-,-,j,u,-
anat1259,-,a,-,-,-,j,u,-
crim1257,-,a,j,-,-,j,u,-
nort2697,-,a,t,-,-,S,u,-
turk1304,-,a,-,-,-,j,u,-
sala1264,-,a,-,-,-,j,u,-
west2402,-,a,t,-,-,S,u,x
khak1248,-,a,t,-,-,S,u,x
shor1247,-,a,t,-,-,S,u,x
midd1324,-,a,t,-,-,S,3,x
tuvi1240,-,a,-,-,-,Z,u,x
tofa1248,-,a,-,-,-,j,u,x
turk1303,h,a,t,-,-,S,u,x
dolg1241,-,a,-,-,-,h,u,-
yaku1245,-,a,-,-,-,h,u,-
chuv1255,y,i,-,-,-,Z,i,-
