language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
nort2985,-,-,k,w,-,a,7,a,-,-
soya1236,-,-,k,w,-,a,7,a,-,-
apas1235,-,-,k,w,-,a,7,a,-,-
apas1235,-,-,k,w,-,a,7,a,-,-
tama1339,t,3,k,w,-,e,7,e,-,-
tama1339,t,3,k,w,-,e,7,e,-,-
tama1339,-,-,k,w,-,a,7,a,-,-
huit1252,t,u,k,w,-,e,7,e,-,-
huit1252,t,u,k,w,-,e,7,e,-,-
sind1277,-,-,k,w,-,e,7,e,-,-
sanm1294,-,i,k,w,-,e,7,e,-,-
atat1238,-,-,k,w,-,e,7,e,-,-
yoso1239,-,-,k,w,-,a,7,a,-,-
sanm1295,-,-,k,w,-,a,7,a,-,-
sanm1295,x,a,k,w,-,a,7,a,-,-
sanm1295,x,a,k,w,-,a,7,a,-,-
ocot1243,-,-,k,w,-,a,7,a,-,-
magd1235,-,-,k,w,-,a,7,a,-,-
taca1257,-,-,k,w,-,a,7,a,-,-
itun1239,-,-,k,w,-,e,7,e,-,-
sant1439,-,-,k,w,-,e,7,e,-,-
alco1235,-,-,k,w,-,a,7,a,-,-
alco1235,-,-,k,w,-,a,7,a,-,-
yolo1241,-,-,k,w,-,a,7,a,-,-
alac1244,-,-,k,w,-,a,7,a,-,-
alac1244,-,-,k,w,-,a,7,a,-,-
ayut1236,-,-,k,w,-,a,7,a,-,-
mixt1425,-,-,k,w,-,a,7,a,-,-
mixt1425,-,-,k,w,-,a,7,a,-,-
mixt1425,-,-,k,w,-,a,7,a,-,-
mixt1425,-,-,k,w,-,a,7,a,-,-
juxt1235,-,-,k,w,-,a,7,a,-,-
juxt1235,-,-,k,w,-,a,7,a,-,-
sila1250,-,-,k,w,-,a,7,a,-,-
sila1250,-,-,k,w,-,a,7,a,-,-
sila1250,-,-,k,w,-,a,7,a,-,-
sila1250,-,-,k,w,-,a,7,a,-,-
sila1250,-,-,k,w,-,a,7,a,-,-
sant1436,-,-,k,w,-,a,7,a,-,-
chay1249,-,-,k,w,-,a,7,a,-,-
chay1249,-,-,k,w,-,a,7,a,-,-
jami1235,-,-,k,w,-,a,7,a,-,-
sanj1281,-,-,k,w,a,a,7,a,-,-
pino1237,-,-,k,w,-,a,7,a,-,-
pino1237,-,-,k,w,-,a,7,a,-,-
pino1237,-,-,k,w,-,a,7,a,-,-
pino1237,-,-,k,w,-,a,7,a,-,-
tutu1243,-,-,k,w,-,a,7,a,-,-
ixta1235,-,-,k,w,-,a,7,a,-,-
chaz1235,-,-,k,w,-,a,7,a,-,-
chaz1235,-,-,k,w,-,a,7,a,-,-
sout3001,-,-,k,w,-,a,7,a,-,-
sout3001,-,-,k,w,-,a,7,a,-,-
chig1239,-,-,k,w,-,a,7,a,-,-
caca1250,-,-,k,w,-,a,7,a,-,-
coat1241,-,-,k,w,-,e,7,e,-,-
cuya1240,-,-,k,w,-,e,7,e,-,-
cuya1240,-,-,k,w,-,e,7,e,-,-
tepe1280,-,-,k,w,-,a,-,a,-,-
chic1273,-,-,-,m,-,a,r,e,-,-
chic1273,-,-,-,m,-,a,r,e,-,-
chic1273,-,-,-,w,-,e,7,a,-,-
sanm1298,-,-,-,m,-,a,r,e,-,-
sanm1298,-,-,-,m,-,a,r,e,-,-
copa1237,-,-,-,-,-,-,m,a,S,e
copa1237,-,-,-,-,-,-,m,a,S,e
