language,x1,x2,x3,x4,x5,x6,x7
magd1235,-,i,-,-,t,-,u
sant1440,-,i,-,-,t,-,u
ocot1243,-,i,-,-,t,-,u
sanp1259,-,i,-,-,t,-,u
sana1284,-,i,-,-,t,-,u
sana1284,b,i,-,-,Z,-,u
yucu1250,w,i,-,-,Z,-,u
sanm1292,-,i,-,-,t,-,u
sanm1296,-,i,-,-,t,-,u
yoso1239,-,i,-,-,t,-,u
sanm1295,-,i,-,-,t,-,u
atat1238,-,i,-,-,t,-,u
taca1257,-,i,-,-,t,-,u
nort2985,-,i,-,-,t,-,u
itun1239,-,i,-,-,t,-,u
sant1439,-,i,-,-,t,-,u
nuyo1238,-,i,-,-,t,-,u
yucu1249,-,i,-,-,t,-,u
yucu1249,b,i,-,-,Z,-,u
ayut1236,-,i,-,-,t,-,u
sant1436,-,i,-,-,t,-,u
alco1235,-,i,-,-,t,-,u
alco1235,-,i,-,-,t,-,u
coic1238,-,i,-,-,t,-,u
coic1238,-,i,-,-,t,-,u
yolo1241,-,i,-,-,t,-,u
alac1244,y,u,-,-,t,-,u
alac1244,y,u,-,-,t,-,u
xoch1238,-,i,-,-,t,-,u
sanm1291,-,u,-,h,t,-,u
sanm1291,-,u,-,h,t,-,u
juxt1235,-,i,-,-,t,-,i
sila1250,-,i,-,-,t,-,i
sila1250,-,u,-,-,t,-,u
sila1250,-,u,-,-,t,-,u
sila1250,-,i,-,-,t,-,i
sila1250,-,i,-,-,t,S,i
mixt1425,-,i,-,-,t,-,u
mixt1425,-,i,-,-,t,-,u
mixt1425,-,i,-,-,t,-,u
mixt1425,-,i,-,-,t,-,u
cuat1239,y,u,-,-,t,-,u
tutu1243,-,i,-,-,t,-,u
sant1441,-,i,-,-,t,-,u
chay1249,-,i,-,-,t,-,u
chay1249,-,i,-,-,t,-,u
jami1235,-,i,-,-,t,-,u
sanj1281,-,i,-,-,t,-,u
pino1237,-,i,-,-,t,-,u
pino1237,-,i,-,-,t,-,u
pino1237,-,i,-,-,t,-,u
pino1237,-,i,-,-,t,-,u
tama1339,-,i,-,-,t,-,u
tama1339,-,3,-,-,t,-,3
huit1252,-,i,-,-,t,-,u
sind1277,w,i,-,-,Z,-,u
sanm1294,w,i,-,-,Z,-,i
diux1236,-,i,-,-,t,-,u
diux1236,-,i,-,-,t,-,u
sant1445,-,i,-,-,t,-,u
peno1244,-,i,-,-,t,-,u
sant1446,-,i,-,-,t,-,u
tida1235,w,i,-,-,y,-,u
sanj1282,w,i,-,-,y,-,u
soya1236,-,i,-,-,t,-,u
apas1235,b,i,-,-,y,-,u
apas1235,-,i,-,-,t,-,u
apas1235,b,i,-,-,y,-,u
caca1250,-,i,-,-,t,-,i
yucu1251,-,i,-,-,t,-,i
chaz1235,-,i,-,-,t,-,u
chaz1235,-,i,-,-,t,-,u
sout3001,-,i,-,-,t,-,u
chig1239,b,i,-,-,y,-,u
coat1241,-,i,-,-,t,-,u
cuya1240,-,i,-,-,t,-,u
cuya1240,-,i,-,-,t,-,u
yoso1238,-,i,-,-,t,-,u
sant1437,-,y,u,n,d,-,u
chic1273,-,-,-,-,n,-,a
sanm1298,-,-,-,-,n,-,a
copa1237,-,-,-,-,n,-,a
