language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
magd1235,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sant1440,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
ocot1243,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sanp1259,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sana1284,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
yucu1250,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sanm1292,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sanm1296,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
yoso1239,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sanm1295,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
atat1238,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
taca1257,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
nort2985,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
itun1239,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sant1439,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
nuyo1238,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
yucu1249,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
ayut1236,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sant1436,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
alco1235,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
alco1235,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
coic1238,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
coic1238,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
yolo1241,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
alac1244,t,n,-,-,3,-,-,-,s,-,-,-,3,-,-,-,-
alac1244,t,n,-,-,3,-,-,-,s,-,-,-,3,-,-,-,-
alac1244,-,y,-,-,u,-,-,-,s,-,-,-,u,-,-,-,-
alac1244,-,y,-,-,u,-,-,-,s,-,-,-,u,-,-,-,-
xoch1238,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sanm1291,-,-,-,-,u,-,-,-,s,-,-,-,u,-,-,-,-
sanm1291,-,-,-,-,u,-,-,-,s,-,-,-,u,-,-,-,-
juxt1235,-,-,-,-,i,-,-,-,s,-,-,-,i,-,-,-,-
juxt1235,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sila1250,-,-,-,-,-,-,-,-,s,-,i,k,w,-,a,-,a
sila1250,-,-,-,-,-,-,-,-,s,-,i,k,w,-,a,-,a
sila1250,-,-,-,-,u,-,-,-,8,-,-,-,u,-,-,-,-
sila1250,-,-,-,-,u,-,-,-,h,-,-,-,u,-,-,-,-
sila1250,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
sila1250,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
sila1250,-,-,-,-,u,-,-,-,h,-,-,-,u,-,-,-,-
mixt1425,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
mixt1425,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
mixt1425,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
mixt1425,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
cuat1239,-,y,-,-,u,-,-,-,s,-,-,-,u,-,-,-,-
tutu1243,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sant1441,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
chay1249,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
chay1249,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
jami1235,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sanj1281,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
pino1237,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
pino1237,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
pino1237,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
pino1237,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
ixta1235,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
tama1339,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
tama1339,-,-,-,-,i,-,-,-,s,-,-,-,i,-,-,-,-
huit1252,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
sind1277,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
sanm1294,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
diux1236,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
diux1236,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
sant1445,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
peno1244,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
sant1446,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
tida1235,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
sanj1282,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
soya1236,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
apas1235,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
apas1235,-,-,-,-,i,-,-,-,8,-,-,-,u,-,-,-,-
caca1250,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
caca1250,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
yucu1251,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
yucu1251,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
chaz1235,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
chaz1235,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
chaz1235,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
chaz1235,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
sout3001,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
sout3001,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
sout3001,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
sout3001,-,-,-,-,-,-,-,-,s,-,a,k,w,-,a,-,a
chig1239,-,-,-,-,-,-,-,-,S,-,a,k,w,-,a,-,a
chig1239,-,-,-,-,-,-,-,-,S,-,a,k,w,-,a,-,a
coat1241,-,r,-,k,u,-,-,-,7,-,-,-,u,-,-,-,-
coat1241,-,r,-,k,u,-,-,-,7,-,-,-,u,-,-,-,-
coat1241,-,-,-,k,u,-,-,-,7,-,-,-,u,-,-,-,-
cuya1240,-,8,3,k,u,-,-,-,7,-,-,-,u,-,-,-,-
cuya1240,-,8,3,k,u,-,-,-,7,-,-,-,u,-,-,-,-
cuya1240,-,8,u,k,u,-,-,-,7,-,-,-,u,-,-,-,-
cuya1240,-,8,u,k,u,-,-,-,7,-,-,-,u,-,-,-,-
yoso1238,-,-,-,-,i,-,-,-,s,-,-,-,u,-,-,-,-
sant1437,-,-,-,-,i,t,-,-,S,-,e,n,u,-,-,-,-
sant1437,-,-,-,-,i,t,-,-,S,-,e,n,u,-,-,-,-
tepe1280,-,-,-,-,i,d,i,t,S,y,a,n,u,-,-,-,-
tepe1280,-,-,-,-,i,d,i,t,S,y,a,n,u,-,-,-,-
chic1273,-,-,-,-,-,-,-,-,S,-,-,-,u,t,a,7,a
chic1273,-,-,-,-,-,-,-,-,S,-,-,-,u,t,a,7,a
chic1273,-,-,-,-,-,-,-,-,S,-,-,-,u,t,a,h,-
chic1273,-,-,-,-,-,-,-,-,S,-,-,-,u,t,a,h,-
sanm1298,-,-,-,-,t,-,-,-,S,-,-,-,u,t,a,h,-
sanm1298,-,-,-,-,t,-,-,-,S,-,-,-,u,t,a,h,-
copa1237,-,-,-,-,-,-,-,-,S,-,-,-,-,t,a,h,-
copa1237,-,-,-,-,-,-,-,-,S,-,-,-,-,t,a,h,-
