language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
sanj1282,-,S,-,-,-,-,-,e,n,n,-,-,u,-,-,-,-
yucu1250,-,x,-,-,-,-,-,a,-,t,-,n,u,-,-,-,-
nort2985,-,x,-,-,-,-,-,a,-,t,-,n,u,-,-,-,-
soya1236,-,s,-,-,-,-,-,a,-,t,-,n,o,-,-,-,-
apas1235,-,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
apas1235,-,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
tida1235,-,s,-,-,-,-,-,a,-,t,-,n,u,-,-,-,-
tama1339,-,S,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-
huit1252,-,Z,-,-,-,-,-,e,n,n,-,-,u,-,-,-,-
sind1277,-,Z,-,-,-,-,-,e,-,n,-,-,u,-,-,-,-
sanm1294,-,Z,-,-,-,-,-,e,-,n,-,-,u,-,-,-,-
peno1244,-,S,-,-,-,-,-,a,-,t,-,n,u,-,-,-,-
atat1238,-,Z,-,-,-,-,-,e,n,n,-,-,u,-,-,-,-
yoso1239,-,x,-,-,-,-,-,a,n,n,-,-,u,-,-,-,-
sanm1295,-,x,-,-,-,-,-,a,-,n,-,-,u,-,-,-,-
ocot1243,-,x,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
magd1235,-,h,-,-,-,-,-,a,-,t,-,n,u,-,-,-,-
taca1257,-,-,-,-,-,-,-,-,-,n,-,-,u,n,d,o,o
taca1257,-,-,-,-,-,-,-,-,-,n,-,-,u,n,d,o,o
itun1239,-,y,-,-,-,-,-,e,-,t,-,-,u,-,-,-,-
sant1439,-,x,-,-,-,-,-,e,-,t,-,n,u,-,-,-,-
alco1235,-,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
yolo1241,-,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
alac1244,-,S,-,-,-,-,-,a,-,t,-,n,o,-,-,-,-
alac1244,-,S,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-
ayut1236,-,S,-,-,-,-,-,a,-,t,-,-,u,7,-,-,-
mixt1425,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
mixt1425,t,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
juxt1235,-,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
juxt1235,-,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
sila1250,-,s,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-
sila1250,-,s,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-
sila1250,-,s,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-
sila1250,-,S,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-
sant1436,t,S,-,-,-,-,-,a,-,t,-,-,u,7,-,-,-
chay1249,-,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
chay1249,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
sanj1281,t,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
pino1237,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
pino1237,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
pino1237,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
pino1237,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
tutu1243,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
ixta1235,t,S,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
chaz1235,-,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
chaz1235,-,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
sout3001,-,s,i,n,d,o,7,o,-,t,e,7,e,-,-,-,-
sout3001,-,s,i,n,d,o,7,o,-,t,e,7,e,-,-,-,-
sout3001,-,s,i,n,d,o,7,o,-,t,e,7,e,-,-,-,-
caca1250,-,s,-,-,-,-,-,a,-,t,-,-,u,-,-,-,-
coat1241,-,-,-,-,-,-,-,e,-,t,-,-,u,-,-,-,-
cuya1240,-,5,-,-,-,-,-,e,-,t,-,-,u,-,-,-,-
cuya1240,-,Z,-,-,-,-,-,e,-,t,-,-,u,-,-,-,-
chic1273,t,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
chic1273,t,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
sanm1298,t,S,-,-,-,-,-,-,-,-,-,-,u,h,-,-,-
copa1237,t,S,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
