language,x1,x2,x3,x4,x5,x6,x7,x8,x9
magd1235,-,i,-,7,-,n,-,i,-
sant1440,-,i,-,7,-,n,-,i,-
ocot1243,-,i,-,7,-,n,-,i,-
sanp1259,-,i,-,7,-,n,-,i,-
sana1284,-,i,-,7,-,n,-,i,-
yucu1250,-,i,-,7,-,n,-,i,-
sanm1292,-,i,-,7,-,n,-,i,-
sanm1296,5,i,-,7,-,n,-,i,-
yoso1239,n,i,-,7,-,n,-,i,-
sanm1295,n,i,-,7,-,n,-,i,-
atat1238,x,i,-,7,-,n,-,i,-
taca1257,n,i,-,7,-,n,-,i,-
nort2985,-,i,-,7,-,n,-,i,-
itun1239,-,i,-,7,-,n,-,i,-
sant1439,-,i,-,7,-,n,-,i,-
nuyo1238,-,i,-,7,-,n,-,i,-
yucu1249,-,i,-,7,-,n,-,i,-
ayut1236,-,i,-,7,-,n,-,i,7
sant1436,n,i,-,7,-,n,-,i,-
alco1235,-,i,-,7,-,n,-,i,-
alco1235,-,i,-,7,-,n,-,i,-
coic1238,-,i,-,7,-,n,-,i,-
coic1238,-,i,-,7,-,n,-,i,-
yolo1241,n,i,-,7,-,n,-,i,-
alac1244,5,i,-,7,-,n,-,i,-
alac1244,5,i,-,7,-,n,-,i,-
xoch1238,-,i,-,7,-,n,-,i,-
sanm1291,-,i,-,7,-,n,-,i,-
sanm1291,-,i,-,7,-,n,-,i,-
juxt1235,-,i,-,7,-,n,-,i,-
juxt1235,-,i,-,7,-,n,-,i,-
sila1250,-,-,-,h,-,-,-,a,a
sila1250,-,i,-,7,-,n,-,i,-
sila1250,-,i,-,-,-,n,-,i,-
sila1250,-,i,-,7,-,n,-,i,-
sila1250,-,i,-,7,-,n,-,i,-
mixt1425,-,y,o,k,-,-,-,o,-
mixt1425,-,i,-,7,-,n,-,i,-
mixt1425,-,i,-,7,-,n,-,i,-
mixt1425,-,i,-,7,-,n,-,i,-
cuat1239,5,i,-,7,-,n,-,i,-
tutu1243,-,i,-,7,-,5,-,i,-
sant1441,-,i,-,7,-,n,-,i,-
chay1249,-,i,-,7,-,5,-,i,-
chay1249,-,i,-,7,-,5,-,i,-
jami1235,-,i,-,7,-,5,-,i,-
sanj1281,-,i,-,7,-,5,-,i,-
pino1237,-,i,-,7,-,5,-,i,-
pino1237,-,i,-,7,-,n,-,i,-
pino1237,-,i,-,7,-,n,-,i,-
pino1237,-,i,-,7,-,n,-,i,-
ixta1235,5,i,-,7,-,n,-,i,-
tama1339,-,i,-,7,-,n,-,i,-
tama1339,-,i,-,7,-,n,-,i,-
huit1252,-,i,-,7,-,-,-,i,-
sind1277,-,i,-,7,-,n,-,i,-
sanm1294,-,i,-,7,-,n,-,i,-
diux1236,-,i,-,7,-,n,-,i,-
diux1236,-,i,-,7,-,n,-,i,-
sant1445,-,i,-,7,-,n,-,i,-
peno1244,-,i,-,7,-,n,-,i,-
sant1446,-,i,-,7,-,n,-,i,-
tida1235,-,i,-,7,-,n,-,i,-
sanj1282,-,i,-,7,-,n,-,i,-
soya1236,-,i,-,7,-,n,-,i,-
apas1235,-,i,-,7,-,n,-,i,-
apas1235,-,i,-,7,-,n,-,i,-
caca1250,-,i,-,-,-,n,-,i,-
yucu1251,-,i,-,7,-,n,-,i,-
chaz1235,-,i,-,7,-,n,-,i,-
chaz1235,-,i,-,7,-,n,-,i,-
sout3001,-,i,-,7,-,n,-,i,-
chig1239,-,i,-,7,-,n,-,i,-
coat1241,-,i,-,7,-,n,-,i,-
cuya1240,-,i,-,7,-,n,-,i,-
cuya1240,-,i,-,7,-,n,-,i,-
yoso1238,-,i,-,7,-,n,-,i,-
sant1437,-,-,-,7,i,n,7,u,-
chic1273,-,y,a,7,-,-,-,a,-
chic1273,-,y,a,7,-,-,-,a,-
chic1273,-,y,a,-,-,-,-,a,-
sanm1298,-,y,a,7,-,-,-,3,-
copa1237,-,y,a,7,-,-,-,a,-
