language,x1,x2,x3,x4,x5,x6,x7,x8
magd1235,n,d,a,-,k,w,a,-
sant1440,n,d,a,-,k,w,a,-
ocot1243,n,t,a,-,k,w,a,-
sanp1259,-,l,a,-,k,w,a,-
sanp1259,-,l,a,-,k,w,a,-
sana1284,n,d,a,-,k,w,a,-
yucu1250,n,d,a,-,k,w,a,-
sanm1292,-,l,a,-,k,w,a,-
sanm1292,-,l,a,-,k,w,a,-
sanm1296,-,l,a,-,k,w,a,-
sanm1296,-,l,a,-,k,w,a,-
yoso1239,-,l,a,-,k,w,a,-
yoso1239,-,l,a,-,k,w,a,-
sanm1295,-,l,a,-,k,w,a,-
sanm1295,-,l,a,-,k,w,a,-
atat1238,-,l,a,-,k,w,a,-
atat1238,-,l,a,-,k,w,a,-
taca1257,-,l,a,-,k,w,a,-
taca1257,-,l,a,-,k,w,a,-
nort2985,n,d,a,-,k,w,a,-
itun1239,-,l,a,-,k,w,a,-
itun1239,-,l,a,-,k,w,a,-
sant1439,n,d,a,-,k,w,a,-
nuyo1238,-,n,a,-,k,w,a,-
yucu1249,-,n,a,-,k,w,a,-
ayut1236,n,d,a,-,k,w,a,7
sant1436,-,l,a,-,k,w,a,7
sant1436,-,l,a,-,k,w,a,7
alco1235,-,l,a,-,k,w,a,-
alco1235,-,l,a,-,k,w,a,-
alco1235,-,l,a,-,k,w,a,-
alco1235,-,l,a,-,k,w,a,-
coic1238,n,d,a,-,k,w,a,-
coic1238,n,d,a,-,k,w,a,-
yolo1241,n,d,a,-,k,w,a,-
alac1244,-,l,a,-,k,w,a,-
alac1244,-,l,a,-,k,w,a,-
sanm1291,n,d,a,h,k,w,a,-
sanm1291,n,d,a,h,k,w,a,-
juxt1235,n,d,a,-,k,w,a,-
juxt1235,-,l,a,-,k,w,a,-
juxt1235,-,l,a,-,k,w,a,-
juxt1235,n,d,a,-,k,w,a,-
juxt1235,n,d,a,-,k,w,a,-
sila1250,n,d,a,-,k,w,a,-
sila1250,n,d,a,-,k,w,a,-
sila1250,n,d,a,-,k,-,o,-
sila1250,n,d,a,-,k,w,a,-
sila1250,n,d,a,-,k,-,o,-
mixt1425,n,d,a,-,k,u,a,-
mixt1425,n,d,a,-,k,w,a,-
mixt1425,n,d,a,-,k,w,a,-
cuat1239,-,l,a,-,k,w,a,-
cuat1239,-,l,a,-,k,w,a,-
tutu1243,n,d,a,-,k,w,a,-
sant1441,n,d,a,-,k,w,a,-
chay1249,n,d,a,-,k,w,a,-
chay1249,n,d,a,-,k,w,a,-
jami1235,n,d,a,-,k,w,a,-
sanj1281,n,d,a,-,k,w,a,-
pino1237,n,d,a,-,k,w,a,-
pino1237,n,d,a,-,k,w,a,-
pino1237,n,d,a,-,k,w,a,-
pino1237,n,d,a,-,k,w,a,-
ixta1235,-,l,a,-,k,w,a,-
ixta1235,-,l,a,-,k,w,a,-
tama1339,n,d,a,-,k,w,a,-
tama1339,n,d,a,-,k,w,a,-
huit1252,n,d,a,-,k,w,a,-
sanm1294,n,d,a,-,k,w,a,-
diux1236,n,d,a,-,k,w,a,-
diux1236,n,d,a,-,k,w,a,-
sant1445,n,d,a,-,k,w,a,-
peno1244,n,d,a,-,k,w,a,-
sant1446,n,d,a,-,k,w,a,-
tida1235,n,d,a,-,k,w,a,-
sanj1282,n,d,a,-,k,w,a,-
soya1236,n,d,a,-,k,w,a,-
apas1235,n,d,a,-,k,w,a,-
apas1235,n,d,a,-,k,w,a,-
caca1250,n,d,a,-,k,w,a,-
yucu1251,n,d,a,-,k,-,o,-
chaz1235,n,d,a,-,k,w,a,-
chaz1235,n,d,a,-,k,w,a,-
sout3001,n,d,a,-,k,w,a,-
sout3001,n,d,a,-,k,w,a,-
chig1239,n,d,a,-,k,w,a,-
coat1241,n,d,a,-,k,w,a,-
cuya1240,n,d,a,-,k,w,a,-
cuya1240,n,d,a,-,k,w,a,-
sant1437,-,y,a,-,k,w,a,-
sant1437,-,y,a,-,k,w,a,-
chic1273,-,-,-,-,k,w,e,h
sanm1298,-,-,-,-,k,w,e,h
