language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
magd1235,-,-,-,k,-,o,-,o,-,-,-
sant1440,-,-,-,k,-,o,-,o,-,-,-
ocot1243,-,-,-,k,-,o,-,o,-,-,-
sanp1259,-,-,-,k,-,o,-,o,-,-,-
sana1284,-,-,-,k,-,o,-,o,-,-,-
yucu1250,-,-,-,k,-,o,-,o,-,-,-
sanm1292,-,-,-,k,-,o,-,o,-,-,-
sanm1296,-,-,-,k,-,o,-,o,-,-,-
yoso1239,-,-,-,k,-,o,-,o,-,-,-
sanm1295,-,-,-,k,-,o,-,o,-,-,-
taca1257,-,-,-,k,-,o,-,o,-,-,-
nort2985,-,-,-,k,-,o,-,o,-,-,-
itun1239,-,-,-,k,-,o,-,o,-,-,-
sant1439,-,-,-,k,-,o,-,o,-,-,-
nuyo1238,-,-,-,k,-,o,-,o,-,-,-
yucu1249,-,-,-,k,-,o,-,o,-,-,-
ayut1236,-,-,-,k,-,o,-,o,7,-,-
sant1436,-,-,-,k,-,o,-,o,7,-,-
alco1235,-,-,-,k,-,o,-,o,-,-,-
alco1235,-,-,-,k,-,o,-,o,-,-,-
coic1238,-,-,-,k,-,o,-,o,-,-,-
coic1238,-,-,-,k,-,o,-,o,-,-,-
yolo1241,-,-,-,k,-,o,-,o,-,-,-
alac1244,-,-,-,k,-,o,-,o,-,-,-
alac1244,-,-,-,k,-,o,-,o,-,-,-
xoch1238,-,-,-,k,-,o,-,o,-,-,-
sanm1291,-,-,-,k,-,o,h,o,-,-,-
sanm1291,-,-,-,k,-,o,h,o,-,-,-
juxt1235,-,-,-,k,-,o,-,o,-,-,-
juxt1235,-,-,-,k,-,o,-,o,-,-,-
sila1250,-,-,-,k,-,o,-,o,k,a,a
sila1250,-,-,-,k,-,o,-,o,k,a,a
sila1250,-,-,-,k,-,o,-,o,-,-,-
sila1250,-,-,-,k,-,o,-,o,-,-,-
sila1250,-,-,-,k,-,o,-,o,k,a,a
sila1250,-,-,-,k,-,o,-,o,k,a,a
sila1250,-,-,-,k,-,o,-,o,k,a,a
sila1250,-,-,-,k,-,o,-,o,k,a,a
mixt1425,-,-,-,k,-,o,-,o,-,-,-
mixt1425,-,-,-,k,-,o,-,o,-,-,-
mixt1425,-,-,-,k,-,o,-,o,-,-,-
mixt1425,-,-,-,k,-,o,-,o,-,-,-
cuat1239,-,-,-,k,-,o,-,o,-,-,-
tutu1243,-,-,-,k,-,o,-,o,-,-,-
sant1441,-,-,-,k,-,o,-,o,-,-,-
chay1249,-,-,-,k,-,o,-,o,-,-,-
chay1249,-,-,-,k,-,o,-,o,-,-,-
jami1235,-,-,-,k,-,o,-,o,-,-,-
sanj1281,-,-,-,k,-,o,-,o,-,-,-
pino1237,-,-,-,k,-,o,-,o,-,-,-
pino1237,-,-,-,k,-,o,-,o,-,-,-
pino1237,-,-,-,k,-,o,-,o,-,-,-
pino1237,-,-,-,k,-,o,-,o,-,-,-
ixta1235,-,-,-,k,-,o,-,o,-,-,-
tama1339,-,-,-,k,-,o,-,o,-,-,-
tama1339,-,-,-,k,-,o,-,o,-,-,-
huit1252,-,-,-,k,-,o,-,o,-,-,-
sind1277,-,-,-,k,-,o,-,o,-,-,-
sanm1294,-,-,-,k,-,o,-,o,-,-,-
diux1236,-,-,-,k,-,o,-,o,-,-,-
diux1236,-,-,-,k,-,o,-,o,-,-,-
sant1445,-,-,-,k,-,o,-,o,-,-,-
peno1244,-,-,-,k,-,o,-,o,-,-,-
sant1446,-,-,-,k,-,o,-,o,-,-,-
tida1235,-,-,-,k,-,o,-,o,-,-,-
sanj1282,-,-,-,k,-,o,-,o,-,-,-
soya1236,-,-,-,k,-,o,-,o,-,-,-
apas1235,-,-,-,k,-,o,-,o,-,-,-
apas1235,-,-,-,k,-,o,-,o,-,-,-
caca1250,-,-,-,k,-,o,-,o,-,-,-
yucu1251,-,-,-,k,-,o,-,o,-,-,-
chaz1235,-,-,-,k,-,o,-,o,-,-,-
chaz1235,-,-,-,k,-,o,-,o,-,-,-
sout3001,-,-,-,k,-,o,-,o,-,-,-
sout3001,-,-,-,k,-,o,-,o,-,-,-
chig1239,-,-,-,k,-,o,-,o,-,-,-
coat1241,-,-,-,k,-,o,-,o,-,-,-
cuya1240,-,-,-,k,-,o,-,o,-,-,-
cuya1240,-,-,-,k,-,o,-,o,-,-,-
yoso1238,-,-,-,k,-,o,-,o,-,-,-
sant1437,-,-,-,k,-,-,-,u,-,-,-
tepe1280,-,-,-,k,-,u,-,u,-,-,-
chic1273,-,S,u,k,w,a,7,a,-,-,-
chic1273,-,S,u,k,w,a,7,a,-,-,-
chic1273,-,S,u,k,w,a,-,-,-,-,-
chic1273,-,S,u,k,w,a,-,-,-,-,-
sanm1298,t,S,u,k,w,a,h,-,-,-,-
sanm1298,t,S,u,k,w,a,h,-,-,-,-
copa1237,-,S,-,k,w,a,-,-,-,-,-
copa1237,-,S,-,k,w,a,-,-,-,-,-
