language,x1,x2,x3,x4,x5
sanj1282,-,u,7,u,-
yucu1250,-,u,7,u,-
nort2985,-,u,7,u,-
soya1236,-,o,7,o,-
apas1235,-,o,7,o,-
apas1235,-,u,7,u,-
tida1235,-,u,7,u,-
tama1339,-,u,7,u,-
tama1339,-,o,7,o,-
huit1252,-,u,7,u,-
sind1277,-,o,7,o,-
sanm1294,-,o,7,o,-
peno1244,-,u,7,u,-
atat1238,-,u,7,u,-
yoso1239,-,u,7,u,-
sanm1295,-,u,7,u,-
ocot1243,-,u,7,u,-
magd1235,-,u,7,u,-
taca1257,-,u,7,u,-
itun1239,-,u,7,u,-
sant1439,-,u,7,u,-
alco1235,-,u,7,u,-
alco1235,-,u,7,u,-
yolo1241,-,u,7,u,-
alac1244,-,o,7,o,-
alac1244,-,o,7,o,-
ayut1236,-,u,7,u,-
mixt1425,-,u,7,u,-
mixt1425,-,u,7,u,-
mixt1425,-,u,7,u,-
mixt1425,-,u,7,u,-
juxt1235,-,u,7,u,-
juxt1235,-,u,7,u,-
sila1250,-,o,7,o,-
sila1250,-,u,7,u,-
sila1250,-,u,7,u,-
sila1250,-,u,7,u,-
sila1250,-,u,7,u,-
sant1436,-,u,7,u,-
chay1249,-,o,7,o,-
chay1249,-,o,7,o,-
jami1235,-,o,7,o,-
sanj1281,-,u,7,u,-
pino1237,-,u,7,u,-
pino1237,-,u,7,u,-
pino1237,-,u,7,u,-
pino1237,-,u,7,u,-
tutu1243,-,o,7,o,-
ixta1235,-,u,7,u,-
chaz1235,-,u,7,u,-
chaz1235,-,u,7,u,-
sout3001,-,u,7,u,-
sout3001,-,u,7,u,-
chig1239,-,u,7,u,-
caca1250,-,o,7,o,-
coat1241,-,u,7,u,-
cuya1240,-,u,7,u,-
cuya1240,-,u,7,u,-
tepe1280,-,-,x,u,-
chic1273,-,u,7,u,h
chic1273,7,u,7,u,-
sanm1298,-,u,7,u,-
copa1237,-,u,7,u,7
