language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
sanj1282,n,n,-,-,u,-,-,-,7,-,u
yucu1250,-,t,-,n,u,-,-,-,7,-,u
nort2985,-,t,-,n,o,-,-,-,7,-,o
soya1236,-,t,-,n,o,-,-,-,7,-,o
apas1235,-,t,-,-,o,-,-,-,7,-,o
apas1235,-,t,-,-,u,-,-,-,7,-,u
tida1235,-,t,-,n,u,-,-,-,7,-,u
tama1339,n,n,-,-,u,-,-,-,7,-,u
tama1339,-,t,-,-,u,-,-,-,7,-,u
huit1252,n,n,-,-,u,-,-,-,7,-,u
sind1277,-,n,-,-,u,-,-,-,7,-,u
sanm1294,-,n,-,-,u,-,-,-,7,-,u
peno1244,-,t,-,-,u,-,-,-,7,-,u
atat1238,-,n,-,-,u,-,-,-,7,-,u
yoso1239,-,n,-,-,u,-,-,-,7,-,u
sanm1295,-,t,-,-,u,-,-,-,7,-,u
ocot1243,-,t,-,-,u,-,-,-,7,-,u
magd1235,-,s,-,-,a,-,-,-,7,-,a
taca1257,-,t,-,n,u,-,-,-,7,-,u
itun1239,-,t,-,-,u,-,-,-,7,-,u
sant1439,-,t,-,n,u,-,-,-,7,-,u
alco1235,-,t,-,-,u,-,-,-,7,-,u
alco1235,-,t,-,-,u,-,-,-,7,-,u
yolo1241,-,t,-,-,u,-,-,-,7,-,u
alac1244,-,t,-,-,o,-,-,-,7,-,o
alac1244,-,t,-,n,o,-,-,-,7,-,o
ayut1236,-,t,-,-,u,-,-,-,7,-,u
mixt1425,-,t,-,-,u,-,-,-,7,-,u
mixt1425,-,t,-,-,u,-,-,-,7,-,u
mixt1425,-,t,-,-,u,-,-,-,7,-,u
mixt1425,-,t,-,-,u,-,-,-,7,-,u
juxt1235,-,t,-,-,u,-,-,-,7,-,u
juxt1235,-,t,-,-,u,-,-,-,7,-,u
sila1250,-,t,-,-,o,-,-,-,7,-,o
sila1250,-,t,-,-,u,-,-,-,7,-,u
sila1250,-,t,-,-,u,-,-,-,7,-,u
sila1250,-,t,-,-,o,-,-,-,7,-,o
sila1250,-,t,-,-,u,-,-,-,7,-,u
sant1436,-,t,-,-,u,-,-,-,7,-,u
chay1249,-,t,-,-,u,-,-,-,7,-,u
chay1249,-,t,-,-,u,-,-,-,7,-,u
jami1235,-,t,-,-,u,-,-,-,7,-,u
sanj1281,-,t,-,-,u,-,-,-,7,-,u
pino1237,-,t,-,-,u,-,-,-,7,-,u
pino1237,-,t,-,-,u,-,-,-,7,-,u
pino1237,-,t,-,-,u,-,-,-,7,-,u
pino1237,-,t,-,-,u,-,-,-,7,-,u
tutu1243,-,t,-,-,u,-,-,-,7,-,u
ixta1235,-,t,-,-,u,-,-,-,7,-,u
chaz1235,-,t,-,-,-,-,-,-,-,-,u
sout3001,-,8,-,-,a,-,-,-,7,-,a
sout3001,-,t,-,-,a,-,-,-,t,S,i
chig1239,-,t,-,n,u,-,-,-,7,-,u
caca1250,-,t,-,-,u,-,-,-,7,-,u
coat1241,-,t,-,-,u,-,-,-,7,-,u
coat1241,-,t,-,-,u,-,-,-,7,-,u
coat1241,-,t,-,-,u,-,-,-,7,-,u
cuya1240,n,d,-,-,u,-,-,-,8,-,u
cuya1240,n,d,-,-,u,-,-,-,8,-,u
tepe1280,n,d,-,-,u,-,-,-,8,-,a
chic1273,-,n,-,-,u,g,w,a,7,-,-
chic1273,-,n,-,g,w,-,-,a,7,-,a
sanm1298,-,n,-,-,u,k,w,a,7,-,-
copa1237,-,n,a,n,a,-,-,-,7,-,-
