language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
magd1235,-,l,-,a,i,n,a,-,-,-
magd1235,-,l,-,a,i,n,a,-,-,-
ocot1243,-,t,-,-,i,n,a,-,-,-
ocot1243,-,t,-,-,i,n,a,-,-,-
sanp1259,-,-,-,-,i,n,a,-,-,-
sanm1296,-,-,-,-,i,n,a,-,-,-
yoso1239,-,-,-,-,i,n,a,-,-,-
sanm1295,-,-,-,-,i,n,a,-,-,-
atat1238,-,-,-,-,i,n,a,-,-,-
ayut1236,-,-,-,-,-,n,a,y,a,7
sant1436,-,-,-,-,i,n,a,-,-,-
alco1235,-,t,-,-,i,n,a,-,-,-
alco1235,-,t,-,-,i,n,a,-,-,-
alco1235,-,t,-,-,i,n,a,-,-,-
alco1235,-,t,-,-,i,n,a,-,-,-
coic1238,-,t,-,-,i,n,a,-,-,-
coic1238,-,t,-,-,i,n,a,-,-,-
yolo1241,-,-,-,-,i,n,a,-,-,-
alac1244,-,5,-,-,i,n,a,-,-,-
alac1244,-,5,-,-,i,n,a,-,-,-
alac1244,-,-,-,-,i,n,a,-,-,-
xoch1238,-,t,-,-,i,n,a,-,-,-
xoch1238,-,t,-,-,i,n,a,-,-,-
sanm1291,-,t,-,s,i,n,a,-,-,-
sanm1291,-,t,-,s,i,n,a,-,-,-
juxt1235,-,t,-,S,i,n,a,-,-,-
juxt1235,-,t,-,S,i,n,a,-,-,-
sila1250,-,t,-,-,i,n,a,-,-,-
sila1250,-,t,-,-,i,n,a,-,-,-
sila1250,-,t,-,-,i,n,a,-,-,-
sila1250,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
mixt1425,-,t,-,-,i,n,a,-,-,-
chay1249,-,-,-,-,i,n,a,-,-,-
jami1235,-,-,-,-,i,n,a,-,-,-
sanj1281,-,-,-,-,i,n,a,-,-,-
pino1237,-,-,-,-,i,n,a,-,-,-
diux1236,-,t,i,7,i,n,a,-,-,-
diux1236,-,t,i,7,i,n,a,-,-,-
diux1236,-,-,-,-,i,n,a,-,-,-
sant1445,-,-,-,-,i,n,a,-,-,-
caca1250,-,t,-,-,i,n,a,-,-,-
caca1250,-,t,-,-,i,n,a,-,-,-
sout3001,-,s,i,-,i,n,a,-,-,-
sout3001,-,s,i,-,i,n,a,-,-,-
coat1241,-,t,-,-,i,n,a,-,-,-
coat1241,-,t,-,-,i,n,a,-,-,-
yoso1238,-,t,i,7,i,n,a,-,-,-
yoso1238,-,t,i,7,i,n,a,-,-,-
sant1437,y,7,-,-,a,n,a,-,-,-
tepe1280,y,-,-,-,a,n,a,-,-,-
chic1273,-,S,u,w,e,-,-,-,-,-
chic1273,-,S,u,w,e,-,-,-,-,-
chic1273,-,S,u,w,e,-,-,-,-,-
chic1273,-,S,u,w,e,-,-,-,-,-
sanm1298,t,S,u,b,e,-,-,-,-,-
sanm1298,t,S,u,b,e,-,-,-,-,-
copa1237,-,S,u,w,e,-,-,-,-,-
copa1237,-,S,u,w,e,-,-,-,-,-
