language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
magd1235,-,-,-,-,-,t,-,-,n,i,-,-,-,i,-,-
sant1440,-,-,-,-,-,t,-,-,n,i,-,-,-,i,-,-
ocot1243,-,-,-,-,-,t,-,-,-,i,-,-,-,i,-,-
sanp1259,-,-,-,-,-,t,-,-,n,i,-,5,-,i,-,-
sana1284,-,-,-,-,-,t,-,-,n,i,-,-,-,i,-,-
yucu1250,-,-,-,-,-,t,-,-,n,i,-,5,-,i,-,-
sanm1292,-,-,-,-,-,t,-,-,n,i,-,-,-,i,-,-
sanm1296,-,-,-,-,-,t,-,-,-,i,-,-,-,i,-,-
yoso1239,-,-,n,-,-,n,-,-,-,u,-,-,-,u,-,-
sanm1295,-,-,-,-,-,t,-,-,-,i,-,5,-,u,-,-
atat1238,-,-,-,-,-,n,-,-,-,i,-,-,-,i,-,-
taca1257,-,-,-,-,-,t,-,-,n,i,-,5,-,o,-,-
nort2985,-,-,-,-,-,t,-,-,n,i,-,n,-,i,-,-
itun1239,-,-,-,-,-,t,-,-,-,i,-,-,-,i,-,-
sant1439,-,-,-,-,-,t,-,-,n,i,-,-,-,i,-,-
nuyo1238,y,3,k,-,3,t,-,-,-,i,-,-,-,i,-,-
nuyo1238,y,3,k,-,3,t,-,-,-,i,-,-,-,i,-,-
yucu1249,y,3,k,-,3,t,-,-,-,i,-,-,-,i,-,-
yucu1249,y,3,k,-,3,t,-,-,-,i,-,-,-,i,-,-
ayut1236,-,-,-,-,-,t,-,-,S,i,-,-,-,i,7,-
sant1436,-,-,-,-,-,t,-,-,-,i,-,-,-,i,7,-
alco1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
alco1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
coic1238,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
coic1238,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
yolo1241,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
alac1244,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
alac1244,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sanm1291,-,-,-,-,-,t,-,-,S,i,-,h,-,i,-,-
sanm1291,-,-,-,-,-,t,-,-,S,i,-,h,-,i,-,-
juxt1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
juxt1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sila1250,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sila1250,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sila1250,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sila1250,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sila1250,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
mixt1425,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
mixt1425,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
mixt1425,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
cuat1239,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
tutu1243,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
sant1441,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
chay1249,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
chay1249,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
jami1235,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
sanj1281,-,-,-,-,-,t,-,-,y,i,-,5,-,u,-,-
pino1237,-,-,-,-,-,t,-,-,-,i,-,5,-,u,-,-
pino1237,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
pino1237,-,-,-,-,-,t,-,-,-,i,-,5,-,i,-,-
pino1237,-,-,-,-,-,t,-,-,-,i,-,5,-,i,-,-
ixta1235,-,-,-,-,-,t,-,-,y,i,-,-,-,i,-,-
tama1339,-,-,n,-,-,n,-,-,-,3,-,5,-,3,-,-
tama1339,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
huit1252,-,-,-,-,-,n,-,-,-,i,-,5,-,u,-,-
diux1236,-,-,-,-,-,t,-,-,n,3,-,5,-,3,-,-
diux1236,-,-,-,-,-,t,-,-,n,3,-,5,-,3,-,-
sant1445,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
peno1244,-,-,-,-,-,t,-,-,n,3,-,5,-,u,-,-
sant1446,-,-,-,-,-,t,-,-,S,3,-,-,-,3,-,-
tida1235,-,-,-,-,-,t,-,-,-,i,t,n,i,i,-,-
tida1235,-,-,-,-,-,t,-,-,-,i,t,n,i,i,-,-
sanj1282,-,-,-,-,-,n,-,-,-,i,-,5,-,i,-,-
soya1236,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
apas1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
apas1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
caca1250,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
yucu1251,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
chaz1235,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
chaz1235,-,-,-,-,-,t,-,-,S,e,-,-,-,e,-,-
sout3001,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
sout3001,-,-,-,-,-,t,-,-,S,i,-,-,-,i,-,-
chig1239,-,-,t,S,i,t,-,-,S,i,-,-,-,i,-,-
chig1239,-,-,t,S,i,t,-,-,S,i,-,-,-,i,-,-
coat1241,-,-,-,-,-,t,-,-,s,i,-,-,-,i,-,-
cuya1240,-,-,-,-,-,t,3,t,S,i,-,-,-,i,-,-
cuya1240,-,-,-,-,-,t,3,t,S,i,-,-,-,i,-,-
cuya1240,-,-,-,-,-,t,3,t,s,i,-,-,-,i,-,-
cuya1240,-,-,-,-,-,t,3,t,s,i,-,-,-,i,-,-
chic1273,-,-,-,-,-,k,u,-,s,i,-,t,-,e,7,a
chic1273,-,-,-,-,-,k,u,-,s,i,-,t,-,e,7,a
chic1273,-,-,-,-,-,-,-,-,s,i,-,t,-,i,-,-
sanm1298,-,-,-,-,-,-,-,-,s,-,-,t,-,i,-,-
