language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
sout2728,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
guiq1238,-,-,m,-,-,a,s,-,-,-,3,-,-,-,-,-,-
guiq1238,-,-,m,-,-,a,s,-,-,-,3,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,s,-,-,-,E,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,s,-,-,-,E,-,-,-,-,-,-
zhab1238,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,s,-,-,-,E,-,-,-,-,-,-
nucl1310,-,-,-,-,-,-,s,-,-,-,i,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,s,-,-,-,a,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-
nusu1239,-,-,n,-,-,-,y,-,i,-,E,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,S,-,-,-,a,-,-,-,-,-,-
drun1238,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-
ersu1241,-,-,h,-,-,a,s,-,-,-,E,-,-,-,-,-,-
lisu1250,-,-,h,-,-,u,s,-,-,-,3,-,-,-,-,-,-
pumi1242,-,-,m,-,-,a,s,-,-,-,3,-,-,-,-,-,-
pumi1242,-,-,m,-,-,a,s,-,-,-,e,-,-,-,-,-,-
pumi1242,-,-,m,-,-,a,s,-,-,-,3,-,-,-,-,-,-
pumi1242,-,-,m,-,-,a,s,-,-,-,e,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,s,-,-,-,E,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
lich1241,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
naxi1245,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
khal1275,-,-,t,-,-,-,s,-,-,-,u,-,-,-,-,-,-
dumi1241,-,-,t,-,-,-,s,-,-,-,3,-,-,k,-,-,-
kulu1253,-,-,t,-,-,-,s,-,h,-,e,-,-,t,-,-,-
limb1266,-,-,l,-,-,-,-,-,-,-,E,m,a,7,-,-,-
yamp1242,-,-,l,-,-,-,-,-,-,-,e,-,-,s,-,-,-
sunw1242,-,-,-,-,-,-,Z,-,-,-,o,-,-,k,-,-,-
lepc1244,-,-,-,-,-,-,-,-,-,-,i,-,a,-,-,-,-
lepc1244,-,-,t,-,-,-,h,-,-,-,i,-,a,k,-,-,-
dhim1246,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-
chep1245,-,-,t,-,-,-,s,-,-,-,i,-,-,7,-,-,-
maga1261,-,-,-,-,-,-,w,-,-,-,3,-,-,r,-,-,-
kony1248,-,-,-,-,-,-,n,-,-,-,e,-,-,-,-,-,-
amdo1237,-,-,x,-,-,-,h,-,-,-,i,-,-,-,-,-,-
amdo1237,-,-,t,-,-,-,y,-,-,-,i,-,-,-,-,-,-
tibe1272,-,-,t,-,-,-,s,-,y,-,e,-,-,-,-,-,-
tibe1272,-,-,t,-,-,-,s,-,y,-,e,-,-,s,-,-,-
kham1282,-,-,x,-,-,-,h,-,-,-,e,-,-,-,-,-,-
jire1238,-,-,t,S,h,a,S,-,-,-,e,-,-,-,-,-,-
sher1255,-,-,-,-,-,-,S,-,-,-,e,-,-,-,-,-,-
kaik1246,-,-,-,-,-,-,h,-,-,-,a,-,-,k,-,o,-
dakp1242,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-
nucl1729,-,-,-,-,-,-,S,-,-,-,e,-,-,-,-,-,-
thak1245,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-
guru1261,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-
bang1338,-,-,t,-,-,-,s,-,h,-,i,-,-,N,-,-,-
tagi1241,-,-,t,-,-,-,s,-,-,-,i,-,-,n,-,-,-
nyis1236,-,-,t,-,-,-,s,-,-,-,i,-,-,n,-,-,-
nisi1238,-,-,t,-,-,-,s,-,h,-,e,-,-,N,-,-,-
pada1257,-,-,k,-,-,-,-,-,-,-,e,-,-,n,-,-,-
bori1243,-,-,t,-,-,-,s,-,y,-,e,-,-,n,-,-,-
apat1240,-,-,t,-,-,-,s,-,-,-,i,-,-,-,-,-,-
tara1313,-,-,k,-,-,a,s,-,-,-,a,-,-,-,-,-,-
idum1241,-,-,k,-,-,a,s,-,-,-,a,-,-,-,-,-,-
quey1238,-,-,-,-,-,-,x,a,k,u,3,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,h,a,g,-,o,-,-,N,-,-,-
sang1321,m,3,t,-,-,-,h,-,-,-,e,-,-,-,-,-,-
yimc1240,m,3,k,-,-,-,h,-,-,-,i,-,-,a,-,-,-
chon1286,S,i,t,-,-,-,-,-,-,-,e,-,-,t,-,-,-
chon1286,m,e,t,-,-,-,-,-,-,-,e,-,-,t,-,-,-
mong1332,S,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mong1332,m,e,t,-,-,-,-,-,-,-,e,-,-,t,-,-,-
loth1237,n,-,t,-,-,-,s,-,-,-,i,-,-,-,-,-,-
poch1243,-,-,t,-,h,-,s,-,-,-,3,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,h,-,r,i,a,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,h,-,r,i,e,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,h,-,N,-,a,-,l,h,-,-,-
gang1266,-,-,-,-,-,-,h,-,-,-,e,-,-,-,-,-,-
tang1336,-,-,t,-,-,-,h,-,-,-,e,-,-,i,-,-,-
mani1292,-,-,-,-,-,-,k,-,-,-,a,-,-,N,-,-,-
maon1238,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-
khez1235,-,-,t,-,-,-,s,-,h,i,e,-,-,-,-,-,-
chok1243,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-
reng1255,-,-,-,-,-,-,S,-,-,-,a,-,-,-,-,-,-
zeme1240,-,-,t,-,-,-,s,-,h,-,i,-,-,-,-,-,-
lian1251,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,-
mara1379,-,-,t,-,-,-,-,-,-,-,e,-,-,p,-,o,-
kach1280,-,-,t,-,-,-,S,-,-,-,e,-,-,-,-,-,-
noct1238,-,-,i,-,-,-,Z,-,-,-,e,-,-,t,-,-,-
wanc1238,-,-,t,-,-,-,h,a,-,-,i,-,-,-,-,-,-
phom1236,-,-,n,-,-,-,y,-,-,-,i,-,-,N,-,-,-
dima1251,m,i,t,-,-,-,h,-,-,-,i,-,-,-,-,-,-
garo1247,-,-,-,-,-,-,u,-,-,-,i,-,-,a,-,-,-
rabh1238,-,-,-,-,-,-,r,-,-,-,3,N,-,a,-,-,-
akha1245,-,-,h,-,-,o,s,-,-,-,3,-,-,-,-,-,-
miji1239,-,-,n,-,-,-,y,-,-,-,i,-,-,-,-,-,-
sher1257,-,-,d,-,-,-,-,-,-,-,a,-,-,n,-,-,-
bugu1246,-,i,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-
manu1255,-,-,-,-,-,-,s,-,-,-,e,k,3,n,-,a,-
yint1235,-,-,-,-,-,-,S,-,-,-,i,-,-,n,-,a,-
west2409,-,-,t,-,-,-,s,-,y,-,E,-,-,n,y,e,-
kaya1317,-,-,-,-,-,-,8,-,-,-,e,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,8,-,-,-,e,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,t,-,o,-,i,7,-,l,-,a,7
paok1235,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,t,-,-,-,E,7,-,-,h,E,-
sgaw1245,-,-,-,-,-,-,t,-,-,-,e,7,-,n,y,a,-
mand1415,-,-,-,-,-,-,z,-,h,-,i,-,-,d,-,a,o
hakk1236,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-
oldc1244,-,-,-,-,-,-,t,-,-,-,e,-,-,-,-,-,-
jian1239,-,-,-,-,-,-,s,-,-,-,e,-,-,-,-,-,-
nort2732,-,-,x,-,-,a,z,-,-,-,i,-,-,-,-,-,-
