language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,-,-,-,g,-,u,r,e,f,w,o,-
nyim1251,-,-,-,v,-,i,r,i,-,-,-,-
muya1243,-,-,-,k,-,u,s,-,k,-,u,s
muya1243,-,-,-,v,-,o,y,-,v,-,o,y
vame1236,-,-,-,v,-,u,d,3,d,-,a,y
dugw1239,m,3,-,v,-,u,r,-,z,-,e,w
mere1246,m,3,-,v,-,u,r,-,z,-,e,-
gemz1238,m,a,-,b,-,u,r,-,z,-,e,-
mbuk1243,m,3,-,v,-,3,r,e,z,-,-,-
mbuk1243,m,a,n,g,-,a,-,-,z,-,-,-
nort3047,m,u,-,f,-,u,-,-,y,-,o,f
cuvo1236,m,e,-,f,-,e,-,-,f,n,e,y
buwa1243,-,-,-,f,-,o,-,-,f,-,o,n
gava1241,-,-,-,f,-,o,-,-,f,-,o,n
mbed1242,-,-,-,f,-,o,N,-,f,-,o,N
mbar1260,-,-,-,v,-,u,-,-,v,-,a,y
lagw1237,m,-,-,b,-,u,-,-,w,-,a,-
mser1242,-,-,-,b,-,-,-,-,w,-,a,-
afad1236,-,-,-,b,-,u,-,-,b,-,a,n
mpad1242,-,-,-,b,-,o,m,-,b,-,o,m
malg1250,m,a,-,b,m,a,-,-,b,-,-,-
masl1241,-,-,-,b,-,o,-,-,b,-,a,n
bata1314,-,-,-,f,-,i,n,-,t,-,o,-
dghw1239,-,-,-,f,-,i,-,-,r,-,a,-
