language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kamw1239,-,-,k,-,u,-,s,-,-,-,i,-
psik1239,-,-,y,-,i,-,t,-,-,-,a,-
psik1239,t,a,k,w,a,-,t,a,k,w,a,-
lama1288,-,-,x,-,3,r,z,-,-,-,a,-
nyim1251,-,-,b,-,i,-,n,-,-,-,g,-
molo1266,-,-,T,-,3,-,f,3,g,-,a,-
molo1266,n,-,d,-,3,-,y,-,-,-,e,-
muya1243,p,i,r,-,i,-,d,-,-,-,-,-
muya1243,-,-,T,-,i,-,f,-,-,-,-,-
dugw1239,-,-,b,-,3,-,s,-,-,-,e,-
dugw1239,-,-,b,-,3,-,s,-,-,-,e,y
mere1246,-,-,b,-,3,-,s,-,-,-,e,y
gemz1238,-,-,b,-,3,-,s,-,-,-,e,y
gemz1238,-,-,b,-,3,-,s,-,-,-,e,-
mbuk1243,-,-,T,-,3,-,f,-,-,-,a,-
mbuk1243,-,-,b,-,3,-,s,-,-,-,e,-
mbuk1243,d,-,-,-,a,-,l,-,-,-,-,-
mbuk1243,d,e,b,-,e,-,d,e,b,-,e,-
nort3047,g,-,w,-,-,-,-,-,-,-,e,-
cuvo1236,-,-,-,-,-,-,z,-,-,-,e,f
buwa1243,m,-,b,-,e,-,r,m,b,-,e,r
mbed1242,m,-,b,-,e,-,h,m,b,-,e,h
mbar1260,7,-,b,-,o,-,y,-,-,-,-,-
mbar1260,7,-,b,-,o,-,y,-,-,-,-,-
budu1265,-,-,h,u,3,-,-,-,g,w,i,-
kanu1281,-,-,k,-,3,-,s,-,k,-,e,-
lagw1237,-,-,-,-,-,-,y,-,-,-,-,o
mser1242,-,-,-,-,-,-,z,-,-,-,i,o
afad1236,-,-,k,-,3,-,s,-,k,-,e,-
mpad1242,-,-,k,-,3,-,s,-,k,-,e,-
malg1250,-,-,k,-,3,-,s,-,k,-,e,-
chad1249,-,-,h,-,a,-,y,-,-,-,i,n
zina1234,-,-,m,-,a,-,s,-,k,-,e,-
marg1265,-,-,l,-,3,-,g,-,-,-,3,-
dghw1239,-,-,x,-,-,-,t,i,k,-,a,-
