language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
molo1266,-,m,-,-,a,-,-,m,-,a,-
muya1243,-,m,-,-,o,-,-,-,-,-,-
muya1243,-,m,-,-,3,-,-,N,-,-,-
wuzl1236,-,m,-,-,a,-,-,N,-,-,-
vame1236,-,m,-,-,a,-,-,m,-,a,-
dugw1239,-,m,-,-,a,-,-,m,-,a,-
mere1246,-,m,-,-,a,y,a,N,g,a,-
nort3047,u,m,-,-,-,-,-,-,-,a,-
mbuk1243,-,m,-,-,a,-,-,-,-,-,y
mbuk1243,-,m,-,-,a,-,-,n,-,-,-
mbuk1243,-,m,-,-,a,-,-,m,-,a,y
cuvo1236,-,m,-,-,a,-,-,m,-,a,N
cuvo1236,-,m,-,-,a,-,-,-,-,-,-
mofu1248,-,m,-,-,a,-,-,m,-,a,N
buwa1243,-,m,-,-,o,-,-,n,-,-,-
gava1241,-,m,-,-,o,-,-,m,-,o,-
mbed1242,-,m,-,-,a,-,-,m,-,a,-
kamw1239,-,m,-,-,a,-,-,m,-,a,-
psik1239,-,m,3,g,3,-,-,y,-,3,-
psik1239,-,m,-,-,-,-,-,-,-,a,-
psik1239,-,m,-,-,i,-,-,y,-,i,-
suku1272,-,m,-,-,-,-,-,-,-,a,-
lagw1237,-,-,-,-,3,-,-,m,-,a,-
mser1242,-,-,-,-,i,-,-,y,-,a,-
afad1236,-,-,-,-,i,-,-,y,-,a,-
mpad1242,-,-,-,-,-,-,-,y,-,a,-
malg1250,-,-,-,-,i,-,-,y,-,a,-
budu1265,-,-,-,-,-,-,-,y,-,i,-
maje1243,-,-,-,-,i,-,-,y,-,a,-
mbar1260,-,7,-,-,i,-,-,y,-,a,-
marg1266,-,-,-,-,a,-,-,m,-,a,-
bata1314,-,n,-,-,o,-,o,t,-,o,-
gaan1243,-,m,-,-,a,n,-,d,-,a,-
dghw1239,-,b,-,-,a,-,-,y,-,a,-
