language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kamw1239,-,-,-,-,-,-,k,w,a,r,-,a,-,-
psik1239,-,-,-,-,-,-,k,w,a,r,-,a,-,-
suku1272,-,-,z,-,u,n,g,w,-,-,-,a,-,-
nyim1251,-,-,-,-,-,-,k,-,o,r,-,o,-,-
muya1243,-,o,z,-,o,N,g,-,-,-,-,u,-,-
muya1243,-,o,z,-,o,N,g,-,-,-,-,u,-,-
wuzl1236,-,a,z,-,i,N,w,-,-,-,-,a,-,-
wuzl1236,-,a,z,-,i,N,w,-,-,-,-,a,-,-
vame1236,-,a,Z,-,i,N,w,-,-,-,-,a,-,-
dugw1239,-,-,z,-,u,N,g,-,-,-,-,o,-,-
mere1246,-,-,z,-,3,N,g,-,-,-,-,a,-,w
mere1246,-,-,z,-,3,N,g,-,-,-,-,a,-,w
gemz1238,-,-,z,-,u,N,g,-,-,-,-,o,-,-
mbuk1243,-,-,z,-,u,n,g,-,-,-,-,o,-,-
nort3047,-,-,z,-,u,n,g,-,-,-,-,o,-,-
cuvo1236,-,-,z,-,a,N,g,w,-,-,-,a,-,-
buwa1243,-,-,-,-,-,-,-,b,e,r,y,e,N,-
gava1241,m,o,d,-,o,N,g,w,o,r,Z,o,h,w
mbed1242,-,-,z,-,o,N,g,-,-,-,-,o,-,-
mbar1260,-,-,k,-,u,-,r,-,-,-,-,o,-,-
kanu1281,-,-,k,-,o,-,r,-,-,-,-,o,-,-
lagw1237,m,-,b,-,u,-,r,-,-,-,-,i,-,-
mser1242,m,-,b,-,o,-,r,-,-,-,-,i,-,-
afad1236,-,-,b,-,o,-,r,-,-,-,-,o,-,-
mpad1242,-,-,k,-,o,-,r,-,-,-,-,o,-,-
malg1250,-,-,g,-,-,-,r,-,-,-,-,o,-,-
maje1243,m,-,b,-,u,-,r,-,-,-,-,i,-,-
marg1266,-,-,k,w,a,-,r,-,-,-,-,a,-,-
mafa1239,-,-,k,-,3,-,d,-,-,-,-,e,-,h
bata1314,m,-,b,-,3,-,r,-,-,-,s,e,-,-
bata1314,k,-,w,-,a,-,r,-,e,-,t,o,-,-
dghw1239,-,-,z,-,u,N,g,w,-,-,-,e,-,-
