language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kamw1239,n,-,y,-,-,e,-,-,-,-,h,-,e,-,-
nyim1251,-,-,p,-,-,a,-,-,-,-,S,-,a,-,-
molo1266,-,-,p,-,-,-,-,-,-,-,-,-,a,t,-
muya1243,-,-,h,-,-,u,-,r,-,-,s,l,o,y,-
muya1243,-,-,d,-,-,3,-,r,-,-,s,l,o,y,-
muya1243,-,-,-,-,-,-,-,-,-,-,h,w,o,L,-
wuzl1236,-,-,k,-,-,u,-,-,-,-,-,L,a,y,-
vame1236,-,-,d,-,-,3,-,r,-,-,s,l,i,y,a
dugw1239,m,3,T,-,-,o,-,-,-,-,h,w,e,y,-
gemz1238,m,e,b,-,-,3,-,-,-,-,h,-,e,-,-
mbuk1243,-,-,t,-,-,3,-,l,-,-,k,-,a,d,-
mbuk1243,-,-,y,-,-,3,-,n,-,-,y,-,e,d,-
nort3047,-,-,s,-,-,u,h,n,g,3,g,w,a,f,-
cuvo1236,-,-,t,-,-,3,-,-,-,-,k,w,a,d,a
buwa1243,-,-,m,-,-,-,-,-,-,-,-,b,o,d,-
buwa1243,-,-,t,-,-,u,-,-,-,-,k,w,o,d,-
mbed1242,-,-,N,-,-,-,-,-,-,-,-,g,o,r,-
mbar1260,-,-,g,-,-,i,-,-,-,-,r,-,i,t,-
mser1242,-,-,g,-,-,3,-,r,-,-,k,7,e,-,-
afad1236,-,-,g,-,-,3,-,r,-,-,k,7,e,-,-
mpad1242,-,-,k,-,-,3,-,-,-,-,g,-,o,-,-
malg1250,s,-,k,i,h,i,-,-,-,-,g,-,3,-,-
bata1314,-,-,z,-,-,o,-,-,-,-,k,-,u,-,-
bata1314,-,-,p,-,-,o,-,-,-,-,k,-,u,-,-
dghw1239,-,-,k,-,-,a,-,-,-,-,s,-,a,-,-
