language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
psik1239,-,-,-,-,-,-,w,-,a,-
suku1272,-,-,-,-,m,i,w,-,a,-
suku1272,-,-,-,-,m,a,w,-,a,-
lama1288,-,-,-,-,n,-,-,-,e,-
nyim1251,-,n,u,-,m,-,-,-,a,-
muya1243,-,-,-,-,m,-,-,-,o,m
wuzl1236,-,-,a,-,w,-,-,-,a,y
dugw1239,-,-,-,-,m,-,-,-,e,y
mere1246,-,w,u,i,m,-,-,-,e,-
gemz1238,-,d,u,k,m,-,-,-,e,-
nort3047,g,w,a,f,m,-,-,-,e,-
cuvo1236,-,-,-,-,m,-,-,-,e,y
gava1241,-,v,e,-,m,-,-,-,e,-
mbed1242,-,-,-,-,m,-,-,-,e,y
mbar1260,-,-,-,-,m,a,7,d,a,-
mbar1260,-,7,a,-,m,a,7,d,a,-
budu1265,-,m,3,-,n,-,-,-,i,-
kanu1281,a,b,-,-,-,-,-,-,i,-
lagw1237,g,w,a,-,n,-,-,-,i,-
mser1242,-,w,u,-,n,-,-,-,i,-
mpad1242,-,-,-,-,l,-,-,-,e,-
mpad1242,-,w,a,-,h,-,-,-,e,-
malg1250,-,n,o,-,d,-,-,-,i,-
zina1234,-,w,a,-,n,-,-,-,a,-
bata1314,-,-,-,-,m,3,n,-,o,-
