language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kamw1239,-,-,-,-,-,-,-,-,-,k,-,i,t,-,a,-,-,-,-,-
nyim1251,-,-,-,-,-,-,-,-,-,k,-,u,m,-,a,-,-,-,-,-
vame1236,t,-,-,a,w,N,-,s,a,l,-,-,-,-,a,-,-,-,y,-
dugw1239,-,-,-,-,-,m,-,-,3,l,-,e,v,-,e,-,-,-,y,-
mere1246,b,a,L,a,-,m,a,p,a,l,-,a,-,-,a,-,-,-,y,e
gemz1238,-,-,-,-,-,m,-,-,e,d,-,e,l,-,e,-,-,-,-,-
nort3047,-,-,-,-,-,-,-,-,-,g,-,a,s,-,a,-,-,-,-,-
cuvo1236,m,-,-,a,-,m,-,-,a,g,w,a,d,-,a,-,-,-,-,-
buwa1243,-,-,-,-,-,-,-,-,-,k,-,-,w,-,o,k,w,o,s,-
gava1241,-,-,-,-,-,-,-,-,-,r,-,i,y,m,o,-,-,-,-,-
kanu1281,-,-,-,-,-,S,-,-,a,r,-,-,-,-,a,-,-,-,-,-
lagw1237,-,-,-,-,-,S,-,-,a,r,-,i,-,-,a,-,-,-,-,-
mser1242,-,-,-,-,-,S,-,-,a,r,-,i,-,-,a,-,-,-,-,-
mpad1242,-,-,-,-,-,-,-,-,-,g,-,-,-,-,a,n,-,u,n,-
malg1250,-,-,-,-,-,S,-,-,a,r,-,i,-,-,a,-,-,-,-,-
chad1249,-,-,-,-,-,x,-,-,-,-,-,-,-,-,a,n,-,u,n,-
zina1234,-,-,-,-,-,y,-,-,3,r,-,-,-,-,e,-,-,-,-,-
