language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kamw1239,-,m,-,-,-,b,a,L,o,-
suku1272,-,m,-,-,-,p,a,L,3,-
lama1288,-,-,-,-,-,g,u,z,o,-
wuzl1236,-,-,-,-,-,w,u,z,a,m
wuzl1236,-,-,-,-,-,b,i,y,e,r
wuzl1236,-,-,-,-,-,w,u,z,a,m
vame1236,-,-,-,-,-,d,a,k,a,-
vame1236,-,-,-,-,-,b,i,y,e,r
dugw1239,-,-,-,-,-,G,u,z,o,m
gemz1238,-,-,-,-,-,g,o,z,o,m
mbuk1243,-,m,-,3,n,d,u,z,o,y
mbuk1243,-,b,-,a,-,r,a,s,a,-
nort3047,-,-,-,-,-,m,u,z,o,m
cuvo1236,-,-,-,-,-,w,u,z,a,m
mbed1242,-,m,-,a,-,v,u,-,-,-
mofu1248,-,-,-,-,-,w,u,z,a,m
kanu1281,-,b,-,a,-,r,a,s,a,-
lagw1237,-,-,-,-,-,-,-,s,a,-
mser1242,-,b,-,a,-,r,a,s,a,-
mpad1242,-,m,-,a,-,r,i,s,e,-
malg1250,-,m,d,u,-,r,-,b,u,-
chad1249,-,m,-,a,-,r,i,s,e,-
marg1265,3,m,-,-,-,p,a,L,3,-
marg1266,-,-,-,-,-,p,a,L,a,u
kilb1234,-,m,-,-,-,b,a,L,a,-
bata1314,-,-,-,-,-,v,w,-,e,-
