language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,-,-,b,-,-,-,i,-,-,y,-,-,a,-,-,-,-,-
suku1272,-,-,b,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
nyim1251,-,-,m,-,-,-,i,-,-,t,-,-,i,-,-,-,-,-
muya1243,-,-,m,-,-,-,3,-,-,d,-,-,u,-,-,-,-,-
muya1243,-,-,t,-,-,-,3,-,-,z,-,-,3,-,-,-,N,-
wuzl1236,g,a,m,-,-,-,-,-,-,l,-,-,a,-,-,-,r,-
vame1236,-,-,m,-,-,-,3,-,-,d,3,g,u,l,g,u,l,e
dugw1239,-,-,m,-,-,-,3,m,b,r,-,-,a,-,-,-,d,-
gemz1238,-,-,t,-,-,-,3,-,-,z,-,-,e,-,-,-,-,-
nort3047,-,-,t,-,-,-,3,-,-,z,-,-,a,-,-,-,n,-
cuvo1236,-,-,t,-,-,-,i,-,-,z,-,-,e,-,-,-,k,w
buwa1243,-,-,z,-,-,-,e,N,-,z,-,-,e,-,-,-,N,-
gava1241,-,-,Z,-,-,-,i,N,-,Z,-,-,i,-,-,-,N,-
mbed1242,-,-,z,-,-,-,i,N,-,z,-,-,i,-,-,-,N,-
mofu1248,-,-,t,-,-,-,3,-,-,z,-,-,a,-,-,-,N,w
mbar1260,-,-,m,-,-,-,u,7,-,d,u,w,a,-,-,-,-,-
kanu1281,-,-,k,-,-,-,u,-,-,l,-,-,u,-,-,-,y,i
malg1250,-,-,m,-,-,-,3,-,-,d,-,-,3,-,-,-,-,-
bata1314,-,-,m,-,-,-,i,-,-,d,o,t,o,-,-,-,-,-
sout3051,-,-,m,a,-,d,i,-,-,d,-,-,a,-,-,-,N,-
sout3051,k,-,w,a,n,g,a,-,-,d,-,-,a,-,-,-,w,-
