language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,-,-,m,-,-,k,-,-,-,-,-,-,-,-,i,-,-,-
nyim1251,-,-,n,-,-,y,i,-,-,-,f,-,-,-,i,-,-,-
molo1266,-,-,-,-,-,s,3,-,y,-,f,-,-,-,a,-,-,-
muya1243,-,-,-,-,-,s,i,-,-,-,f,-,-,-,o,-,-,-
dugw1239,-,-,-,-,-,s,i,-,-,-,f,-,-,-,a,-,-,-
mere1246,-,-,-,-,-,s,i,-,-,-,f,-,-,-,a,-,-,-
gemz1238,-,-,m,-,e,s,i,-,-,-,f,-,-,-,e,-,-,-
mbuk1243,-,-,-,-,-,s,i,-,-,-,f,-,-,-,a,-,-,-
nort3047,-,-,-,-,-,s,i,-,-,-,f,-,-,-,a,-,-,-
cuvo1236,-,-,m,-,e,s,-,-,-,-,f,-,-,-,e,n,e,y
gava1241,-,-,-,-,-,m,i,-,-,-,d,o,l,-,o,-,-,-
mbed1242,-,-,-,-,-,n,-,-,-,-,-,-,-,-,3,-,-,p
kanu1281,k,3,n,-,-,d,3,-,-,-,g,-,-,-,a,-,-,-
lagw1237,z,u,n,u,n,d,u,-,n,-,y,-,-,-,a,-,-,-
mser1242,-,-,n,g,a,s,3,-,n,-,-,-,-,-,-,-,-,-
marg1266,-,-,m,-,-,-,-,-,-,-,p,-,-,-,i,-,-,-
gaan1243,-,-,-,-,-,S,i,S,i,n,g,-,n,d,a,-,-,-
