language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kamw1239,-,g,-,-,-,-,u,-,n,-,-,-,3,-,-,-
psik1239,-,g,-,-,w,-,3,-,n,-,-,-,3,-,-,-
suku1272,n,y,-,-,-,-,e,-,r,-,-,g,a,-,-,-
nyim1251,-,L,-,-,-,-,e,-,r,-,-,-,u,-,-,-
molo1266,-,z,e,-,t,-,e,-,n,-,-,-,e,-,-,-
wuzl1236,-,b,-,-,-,-,3,-,l,-,-,m,a,-,-,-
vame1236,-,m,-,-,-,-,a,-,z,-,-,-,a,y,-,-
dugw1239,-,k,3,-,l,m,a,n,d,-,-,-,a,N,-,-
mere1246,-,L,u,-,w,-,a,-,l,-,-,-,-,-,-,-
gemz1238,-,L,u,-,w,-,a,-,l,-,-,-,-,-,-,-
mbuk1243,-,z,3,-,t,-,e,-,n,-,-,-,e,-,-,-
nort3047,-,m,a,n,d,-,a,-,n,-,-,-,-,-,-,-
cuvo1236,-,z,-,-,-,-,e,-,n,-,-,-,e,k,w,e
buwa1243,-,b,3,h,w,-,o,-,m,-,-,-,-,-,-,-
gava1241,-,g,u,n,-,-,3,-,-,-,-,-,-,-,-,-
mbed1242,-,n,3,-,w,-,e,-,N,-,-,-,-,-,-,-
bald1241,-,m,a,-,z,-,a,i,7,-,-,-,-,-,-,-
mbar1260,-,h,u,-,-,m,u,-,n,-,-,g,i,s,-,-
kanu1281,-,m,-,-,-,-,a,n,d,-,-,-,a,-,-,-
lagw1237,-,g,-,-,-,-,u,-,l,e,n,L,a,n,-,-
mser1242,-,-,-,-,-,-,u,-,r,-,-,-,a,n,-,-
afad1236,-,b,-,-,-,-,3,-,r,-,-,-,o,-,-,-
mpad1242,-,k,-,-,-,-,u,-,r,-,-,-,o,-,-,-
malg1250,-,w,-,-,-,-,u,-,r,-,-,-,a,n,-,-
zina1234,-,y,-,-,-,-,a,-,l,a,-,k,a,-,-,-
dghw1239,-,L,u,g,w,-,-,-,l,-,-,-,e,-,-,-
