language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kamw1239,l,y,-,-,-,e,-,-,-,g,-,-,-,-,w,a,-,-
nyim1251,-,m,-,-,-,u,-,-,-,g,-,-,-,-,u,-,-,-
vame1236,-,m,-,-,-,a,t,a,N,d,a,y,s,a,p,a,s,-
dugw1239,-,-,-,-,-,-,-,-,-,g,-,-,-,3,m,a,-,-
mere1246,-,m,-,-,-,3,-,-,-,g,-,-,-,3,m,a,-,-
gemz1238,-,-,-,-,-,i,-,-,-,d,i,y,-,a,m,a,d,o
cuvo1236,-,w,-,-,-,u,-,-,-,d,-,-,-,a,m,-,-,-
buwa1243,N,m,g,b,a,a,-,-,-,t,-,-,-,a,h,a,-,-
kanu1281,-,f,-,-,-,u,-,-,-,t,-,-,-,e,-,-,-,-
lagw1237,-,m,-,-,-,a,-,-,-,z,-,-,-,e,-,-,-,-
mser1242,-,p,-,-,-,u,-,-,-,t,-,-,-,e,-,-,-,-
afad1236,-,b,-,-,-,u,-,-,-,t,-,-,-,e,-,-,-,-
mpad1242,-,b,-,-,-,3,-,-,-,t,-,-,-,e,-,-,-,-
malg1250,-,b,-,-,-,u,-,-,-,t,-,-,-,e,-,-,-,-
chad1249,-,x,-,-,-,a,-,-,-,r,-,-,-,i,b,-,-,-
bata1314,n,y,-,-,-,-,-,-,-,-,-,-,-,i,y,a,n,-
