language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muya1243,-,-,-,-,-,-,w,i,-,s,-,-,-,-,-,-,-,-,-,-,-
wuzl1236,-,-,-,-,-,-,b,3,-,z,-,-,-,-,-,-,-,-,-,-,-
vame1236,-,-,N,-,-,-,g,3,-,z,-,-,-,k,3,-,m,a,d,a,y
dugw1239,m,3,N,-,-,-,g,3,-,z,e,y,-,k,u,-,-,-,n,e,z
mere1246,-,-,N,-,-,-,g,3,-,z,-,-,-,k,u,-,-,-,d,e,-
nort3047,-,-,m,-,-,-,-,u,-,T,a,-,-,k,u,-,-,-,n,a,y
cuvo1236,-,-,N,-,-,-,g,a,-,z,-,-,-,k,u,-,-,-,r,a,y
buwa1243,-,-,N,-,-,-,g,e,-,s,-,-,-,-,-,-,-,-,-,-,-
gava1241,-,-,N,-,-,-,k,i,-,S,-,-,-,-,-,-,-,-,-,-,-
mbed1242,k,i,N,-,-,-,g,i,-,s,-,-,-,-,-,-,-,-,-,-,-
kamw1239,T,i,n,t,i,h,w,a,n,T,-,-,-,-,-,-,-,-,-,i,-
lagw1237,-,-,-,-,-,-,h,e,-,s,e,l,n,k,u,-,-,-,n,e,-
mser1242,-,-,-,-,-,-,y,i,-,-,-,-,-,k,u,-,-,-,r,e,-
afad1236,-,-,-,-,-,-,g,a,-,-,-,-,-,b,3,-,-,-,r,e,-
mpad1242,-,-,-,-,-,-,g,a,-,-,-,-,-,k,u,-,-,-,r,e,-
malg1250,-,-,-,-,-,-,g,e,-,-,-,-,-,d,3,g,b,-,r,e,-
mbar1260,-,-,7,-,-,-,y,e,-,-,-,-,-,-,-,-,-,-,r,-,-
