language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
kamw1239,-,-,-,-,-,m,-,o,r,-,-,-,o,-,r,o,-,-,-,-,-
psik1239,-,-,-,-,-,m,-,a,r,-,-,-,u,-,r,3,-,-,-,-,-
suku1272,-,-,-,-,-,m,-,a,r,-,-,-,o,-,r,i,-,-,-,-,-
nyim1251,-,-,-,-,-,-,-,-,y,-,e,w,u,-,z,u,-,-,-,-,n
molo1266,s,e,n,k,a,p,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
muya1243,s,i,N,k,o,p,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
wuzl1236,s,i,N,k,a,p,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
vame1236,S,3,N,k,a,p,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
dugw1239,-,-,-,-,-,m,-,a,r,-,-,-,u,-,r,e,-,-,-,-,-
mere1246,-,-,-,-,-,m,-,a,d,-,-,-,u,-,r,e,-,-,-,-,-
gemz1238,-,-,-,-,-,m,-,a,r,-,-,-,u,-,r,i,-,-,-,-,-
mbuk1243,-,-,-,-,-,m,-,a,r,-,-,-,u,-,r,i,-,-,-,-,-
nort3047,-,-,-,-,-,m,-,a,r,-,-,-,o,-,r,i,-,-,-,-,-
cuvo1236,-,-,-,-,-,w,-,a,t,t,a,k,3,-,z,e,-,-,-,-,N
buwa1243,-,-,-,-,-,m,-,E,r,-,-,-,u,-,r,e,-,-,-,-,y
gava1241,-,-,-,-,-,m,-,o,r,-,-,-,3,w,r,i,-,-,-,-,-
mbed1242,-,-,-,-,-,n,-,-,d,-,-,-,3,-,r,i,n,3,Z,e,d
mbar1260,-,-,-,-,-,n,g,e,r,-,-,-,-,-,d,e,-,-,-,-,-
lagw1237,-,-,n,-,-,k,7,a,-,-,-,-,-,-,-,-,-,-,-,-,-
mser1242,-,-,-,-,-,g,-,a,d,-,-,-,o,-,r,-,-,-,-,-,-
mpad1242,-,-,-,-,-,k,-,o,d,-,-,-,o,-,-,-,-,-,-,-,-
malg1250,-,-,-,-,-,k,-,o,d,-,-,-,o,-,-,-,-,-,-,-,-
zina1234,-,-,-,-,-,-,-,a,h,-,-,-,i,-,-,-,-,-,-,-,-
