language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kamw1239,-,-,t,-,-,s,i,v,3,-,-,-,-,-,-,-
nyim1251,-,-,k,-,-,h,u,b,-,-,-,-,-,-,-,-
dugw1239,-,-,m,-,-,-,-,-,3,s,u,m,z,r,e,y
dugw1239,-,-,m,-,3,-,-,g,3,s,-,-,-,-,e,y
gemz1238,-,-,-,-,-,-,-,g,3,s,-,-,-,-,-,-
mbuk1243,-,-,n,d,a,-,-,k,a,-,-,-,-,-,-,y
nort3047,-,-,-,-,-,-,-,y,e,-,-,-,-,-,-,-
cuvo1236,-,-,t,-,a,h,-,z,a,-,-,-,-,-,-,-
buwa1243,-,-,m,-,-,-,-,b,o,-,-,-,-,-,-,l
gava1241,-,-,m,-,-,-,-,b,3,-,-,-,-,-,-,l
mbed1242,k,3,m,-,-,-,-,-,3,-,-,-,-,-,-,l
kanu1281,k,-,-,-,o,-,-,g,3,-,-,-,-,-,-,-
lagw1237,k,u,n,-,a,-,-,l,e,-,-,-,-,-,-,-
mser1242,k,-,-,-,a,-,-,k,a,-,-,-,-,-,-,-
mpad1242,k,-,7,-,o,-,-,g,3,-,-,-,-,-,-,-
malg1250,-,-,w,-,a,-,-,g,3,-,-,-,-,-,-,-
zina1234,-,-,p,-,-,-,-,r,a,-,-,-,-,-,-,-
maje1243,-,-,z,-,-,-,-,g,3,-,-,-,-,-,-,-
