language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kamw1239,-,-,-,-,-,-,-,-,-,-,-,p,-,-,a,-
psik1239,-,-,-,-,-,-,k,-,-,-,a,p,-,-,a,-
nyim1251,-,-,-,-,-,-,m,-,-,-,a,s,-,-,a,-
molo1266,-,-,s,3,-,-,k,-,-,-,o,m,-,-,-,-
wuzl1236,-,-,s,3,-,-,k,-,-,-,u,m,-,-,-,-
dugw1239,m,-,-,3,-,-,-,-,-,-,-,p,3,l,e,y
gemz1238,m,e,s,3,-,-,k,-,-,-,e,m,-,-,e,-
mbuk1243,-,-,s,u,-,-,k,-,-,-,o,m,-,-,-,-
nort3047,-,-,h,i,-,d,k,a,g,w,a,f,-,-,-,-
cuvo1236,w,u,s,a,-,-,-,-,-,-,-,m,-,-,a,-
buwa1243,-,-,s,3,-,-,k,-,-,-,o,m,-,-,-,-
gava1241,-,-,s,-,-,-,k,-,-,-,3,m,-,-,-,-
mbed1242,-,-,s,3,-,-,k,-,-,-,u,m,-,-,u,-
mbar1260,-,-,l,u,-,-,f,-,-,-,-,-,-,-,-,-
budu1265,-,-,t,u,-,-,-,-,-,-,3,-,-,-,-,-
kanu1281,-,-,y,i,-,-,w,-,-,-,o,-,-,-,-,-
lagw1237,-,-,t,3,w,a,w,-,-,-,u,n,-,-,-,-
mser1242,-,-,t,-,-,-,-,-,-,-,u,-,-,-,-,-
afad1236,-,-,d,3,-,-,w,-,-,-,u,n,-,-,-,-
mpad1242,-,-,d,3,-,-,w,-,-,-,o,-,-,-,-,-
malg1250,-,-,d,-,-,-,-,-,-,-,u,-,-,-,-,-
chad1249,-,-,T,a,-,-,r,-,-,-,a,-,-,-,-,-
zina1234,-,-,w,-,-,-,-,-,-,-,u,r,g,y,a,-
