language,x1,x2,x3,x4,x5,x6,x7,x8
kamw1239,t,l,i,m,-,o,n,g
suku1272,-,L,3,m,-,a,-,y
nyim1251,-,L,u,m,-,-,-,-
molo1266,-,L,a,m,-,-,-,-
wuzl1236,-,L,3,m,-,a,-,y
vame1236,-,L,3,m,-,a,-,y
dugw1239,-,L,a,m,-,-,-,-
mere1246,-,L,3,m,-,-,-,-
mere1246,-,L,3,m,-,-,-,-
gemz1238,-,L,a,m,-,-,-,-
mbuk1243,-,L,3,m,-,a,-,y
nort3047,-,L,i,m,-,e,-,d
cuvo1236,-,L,3,m,-,a,-,y
buwa1243,-,L,o,m,-,-,-,-
gava1241,-,L,3,m,-,-,-,-
mbed1242,-,L,3,m,-,-,-,-
mofu1248,-,L,3,m,-,a,-,y
bald1241,-,S,i,m,-,E,-,7
mbar1260,-,L,u,m,-,o,-,-
budu1265,-,h,3,m,u,3,-,-
kanu1281,-,s,3,m,-,o,-,-
lagw1237,-,L,3,m,-,i,-,-
mser1242,-,s,3,m,-,-,-,-
afad1236,-,L,3,m,-,-,-,-
mpad1242,-,S,i,m,-,u,-,-
malg1250,-,L,3,m,-,-,-,-
maje1243,-,s,i,m,-,e,-,-
marg1265,t,l,i,m,-,i,-,-
marg1266,-,h,i,m,-,i,-,-
dghw1239,-,L,3,m,-,e,-,-
fula1264,-,n,o,f,r,u,-,-
